District,Rooms,Price
Merkez / Başbağlar,2+1,12.000 TL
Merkez / Ulalar,2+1,11.500 TL
Merkez / Kavakyolu,2+1,12.500 TL
Merkez / Kavakyolu,2+1,17.500 TL
Merkez / Halitpaşa,2+1,16.750 TL
Merkez / Başbağlar,3+1,13.000 TL
Üzümlü,2+1,10.000 TL
Merkez / Bahçelievler,2+1,15.000 TL
Merkez,2+1,16.000 TL
Merkez / Çarşı,2+0,14.500 TL
Merkez / Bahçelievler,4+1,19.000 TL
Merkez / Başbağlar,3+1,16.000 TL
Merkez,2+1,18.500 TL
Merkez / Demirkent,2+1,18.000 TL
Merkez / İnönü,Stüdyo (1+0),18.000 TL
Merkez / Bahçelievler,2+1,11.000 TL
Merkez / Akşemsettin,3+1,13.000 TL
Merkez / Başbağlar,2+1,18.000 TL
Merkez / Yalnızbağ,3+1,19.000 TL
Merkez / Çarşı,3+1,17.500 TL
Merkez,2+1,13.000 TL
Merkez / Kavakyolu,1+1,13.250 TL
Merkez / Yalnızbağ,3+1,18.500 TL
Merkez / Çarşı,1+1,12.000 TL
Merkez / Çarşı,3+1,19.000 TL
Merkez / Yalnızbağ,3+1,16.000 TL
Merkez / Demirkent,2+1,17.000 TL
Merkez / Başbağlar,3+1,13.500 TL
Merkez / Başbağlar,4+1,12.500 TL
Merkez / Başbağlar,1+1,14.000 TL
Merkez / Yalnızbağ,3+1,16.000 TL
Merkez / Başbağlar,3+1,15.000 TL
Merkez / Başbağlar,2+1,12.000 TL
Merkez / Başbağlar,1.5+1,12.500 TL
Merkez / Çarşı,3+1,17.500 TL
Merkez / Ulalar,3+1,18.000 TL
Merkez / Kavakyolu,2+0,14.500 TL
Merkez / Başbağlar,2+1,19.500 TL
Merkez / Çarşı,2+1,17.500 TL
Merkez / İnönü,2+0,15.000 TL
Merkez / Kavakyolu,2+1,18.500 TL
Merkez / Başbağlar,1+1,12.500 TL
Merkez / İnönü,1+1,13.500 TL
Merkez / Bahçelievler,3+1,16.000 TL
Merkez / Kavakyolu,2+1,17.500 TL
Merkez / İnönü,2+0,16.000 TL
Merkez / İnönü,2+1,12.000 TL
Merkez / Yalnızbağ,2+1,13.000 TL
Merkez / İnönü,2+0,18.000 TL
Merkez / Çarşı,2+1,18.000 TL
Merkez / Bahçelievler,3+1,14.000 TL
Merkez / Yalnızbağ,1+1,17.250 TL
Merkez / Çarşı,2+1,18.500 TL
Merkez / İnönü,2+0,17.500 TL
Merkez / Geçit,2+1,12.500 TL
Merkez / Yalnızbağ,2+1,12.900 TL
Merkez / Çarşı,Stüdyo (1+0),14.000 TL
Merkez / Başbağlar,3+1,17.000 TL
Merkez / Bahçelievler,3+1,18.500 TL
Merkez / Çarşı,1+1,18.000 TL
Merkez / Geçit,2+1,12.000 TL
Merkez / Yalnızbağ,1+1,14.500 TL
Merkez / İnönü,2+1,13.500 TL
Merkez / İnönü,2.5+1,13.500 TL
Merkez / İnönü,1+1,17.500 TL
Merkez / Kavakyolu,2+1,16.750 TL
Merkez / Halitpaşa,2+1,18.500 TL
Merkez / Bahçelievler,3+1,14.500 TL
Merkez / Çarşı,3+1,17.500 TL
Merkez / Kavakyolu,2+1,18.000 TL
Merkez,2+1,13.500 TL
Merkez,2+1,10.000 TL
Merkez / İnönü,2+0,15.750 TL
Merkez / Bahçelievler,2+1,12.500 TL
Merkez / Yalnızbağ,3+1,13.000 TL
Merkez / İnönü,2+0,16.250 TL
Merkez / İnönü,2+1,10.000 TL
Merkez / Halitpaşa,1+1,13.500 TL
Merkez / Çarşı,2+1,18.500 TL
Merkez / İnönü,2+1,14.000 TL
Merkez / Kavakyolu,1+1,13.250 TL
Merkez / Halitpaşa,2+1,18.000 TL
Merkez / Bahçelievler,3+1,16.000 TL
Merkez / Çarşı,2+0,15.000 TL
Merkez / Yalnızbağ,1+1,15.250 TL
Merkez / Başbağlar,2+1,16.500 TL
Merkez / Halitpaşa,2+0,15.000 TL
Merkez / İnönü,2+1,16.000 TL
Merkez / Yalnızbağ,3+1,15.000 TL
Merkez / Ulalar,3+1,16.000 TL
Merkez / Çarşı,2+1,19.250 TL
Merkez / Kavakyolu,2+0,14.750 TL
Merkez / Halitpaşa,3+1,19.000 TL
Merkez / Halitpaşa,1+1,18.500 TL
Merkez / Yalnızbağ,1+1,11.500 TL
Merkez / Başbağlar,3+1,11.000 TL
Merkez / Halitpaşa,3+1,17.000 TL
Merkez,2+1,10.000 TL
Merkez / İnönü,1+1,15.500 TL
Merkez / Kavakyolu,2+1,18.000 TL
Merkez / Başbağlar,2+1,19.000 TL
Merkez / Çarşı,1+1,12.000 TL
Merkez,2+1,19.000 TL
Merkez,3+1,15.000 TL
Merkez / İnönü,2+1,10.500 TL
Merkez / Geçit,2.5+1,16.000 TL
Merkez / Kavakyolu,2+1,15.000 TL
Merkez / Demirkent,2+1,15.500 TL
Merkez / Başbağlar,1+1,16.000 TL
Merkez / Bahçelievler,2+1,18.500 TL
Merkez,2+1,11.500 TL
Merkez / İnönü,2+1,13.500 TL
Merkez / Kavakyolu,2+1,13.000 TL
Merkez / İnönü,2+1,13.000 TL
Merkez / Başbağlar,1+1,12.000 TL
Merkez / Bahçelievler,2+1,14.000 TL
Merkez / Başbağlar,1+1,17.000 TL
Merkez / Çarşı,1+1,17.000 TL
Merkez / Başbağlar,1+1,12.000 TL
Merkez / Yalnızbağ,2+1,10.000 TL
Merkez / Çarşı,3+1,19.000 TL
Merkez,3+1,14.000 TL
Merkez / İzzetpaşa,3+1,18.000 TL
Merkez / Başbağlar,3+1,17.000 TL
Merkez / Başbağlar,1+1,17.500 TL
Merkez / Başbağlar,2+0,15.000 TL
Merkez / Kavakyolu,1+1,14.250 TL
Merkez / Bahçelievler,2+1,18.000 TL
Merkez,3+1,14.000 TL
Merkez / Çarşı,3+1,17.000 TL
Merkez / Ulalar,2+1,12.000 TL
Merkez / Kavakyolu,2+1,16.000 TL
Merkez / Başbağlar,1+1,18.000 TL
Merkez / Çarşı,2+1,16.500 TL
Merkez / Çarşı,1+1,15.500 TL
Refahiye,2+1,14.000 TL
Merkez / Bahçelievler,2+1,17.500 TL
Merkez / Yalnızbağ,2+1,11.500 TL
Merkez / Halitpaşa,2+0,18.500 TL
Merkez / Kavakyolu,2+1,11.000 TL
Merkez / İnönü,1+1,13.500 TL
Merkez / İnönü,2+1,14.000 TL
Merkez / Başbağlar,3+1,10.000 TL
Merkez / Halitpaşa,2+1,15.000 TL
Merkez / Kavakyolu,1+1,13.250 TL
Merkez / Çarşı,1+1,16.000 TL
Merkez / Yalnızbağ,2+1,12.000 TL
Merkez / Başbağlar,3+1,18.250 TL
Merkez / Çarşı,2+1,18.500 TL
Merkez / Ulalar,3+1,12.750 TL
Merkez / Kavakyolu,2+1,15.250 TL
Merkez / Başbağlar,1+1,12.000 TL
Merkez / Başbağlar,3+1,17.500 TL
Merkez / Kavakyolu,3+1,18.000 TL
Merkez / İnönü,2+1,16.000 TL
Merkez / Çarşı,1+1,17.400 TL
Merkez / Akşemsettin,3+1,17.000 TL
Merkez / Bahçelievler,3+1,14.500 TL
Merkez / İnönü,2+1,11.500 TL
Merkez / İnönü,3+1,12.500 TL
Merkez / Yalnızbağ,3+1,16.000 TL
Merkez / Başbağlar,3+1,15.000 TL
Merkez / Halitpaşa,1+1,14.000 TL
Merkez / Ulalar,3+1,18.000 TL
Üzümlü,3+1,10.000 TL
Merkez / Geçit,2+1,13.750 TL
Merkez,2+1,10.500 TL
Merkez / Yalnızbağ,1+1,17.000 TL
Merkez / Başbağlar,2+1,19.500 TL
Merkez / Başbağlar,2+1,19.000 TL
Merkez / Çarşı,2+0,15.250 TL
Merkez / Bahçelievler,3+1,19.000 TL
Merkez / İnönü,2+1,12.000 TL
Merkez / Yalnızbağ,3+1,19.250 TL
Merkez / Başbağlar,2+1,16.000 TL
Merkez / Bahçelievler,3+1,16.000 TL
Merkez / Çarşı,1+1,18.000 TL
Merkez / Geçit,2+1,19.000 TL
Merkez / İnönü,2+1,13.000 TL
Merkez / Çarşı,1+1,18.500 TL
Merkez / İnönü,2+1,18.000 TL
Merkez / Bahçelievler,3+1,19.000 TL
Merkez,2+1,12.500 TL
Merkez / İnönü,1+1,15.500 TL
Merkez / Demirkent,2+1,18.000 TL
Merkez / Başbağlar,2+1,13.000 TL
Merkez / Başbağlar,1+1,14.000 TL
Merkez / Başbağlar,1+1,12.000 TL
Merkez / Yalnızbağ,3+1,14.500 TL
Merkez / İnönü,1+1,16.000 TL
Merkez / Bahçelievler,3+1,17.500 TL
Merkez / Yalnızbağ,1+1,13.500 TL
Merkez,2+1,10.000 TL
Merkez / Kavakyolu,1+1,16.700 TL
Merkez / Bahçelievler,3+1,15.500 TL
Merkez / Kavakyolu,3+1,18.000 TL
Merkez / Yalnızbağ,3+1,15.000 TL
Merkez / Başbağlar,2+0,17.000 TL
Merkez / Başbağlar,2+1,17.500 TL
Merkez / Başbağlar,2+1,17.500 TL
Merkez / İnönü,2.5+1,19.000 TL
Merkez / Yalnızbağ,3+1,15.500 TL
Merkez / Yalnızbağ,2+1,19.750 TL
Merkez / Çarşı,1+1,19.000 TL
Merkez / İnönü,3+1,15.000 TL
Merkez / Çarşı,1+1,14.000 TL
Merkez / Halitpaşa,3+1,16.000 TL
Merkez / Çarşı,2+1,12.750 TL
Merkez / Bahçelievler,3+1,13.000 TL
Merkez / İnönü,1+1,15.000 TL
Merkez / Kavakyolu,2+1,17.000 TL
Merkez / İzzetpaşa,2+1,19.000 TL
Merkez / Başbağlar,1+1,18.000 TL
Merkez / Kavakyolu,1+1,11.700 TL
Merkez / Başbağlar,3+1,12.000 TL
Merkez / Yalnızbağ,2+1,12.000 TL
Merkez / İnönü,2+0,16.500 TL
Merkez / Başbağlar,3+1,15.000 TL
Merkez / İnönü,3+1,16.000 TL
İliç / Kemah,3+1,10.500 TL
Merkez / Ulalar,3+1,17.500 TL
Merkez / Yalnızbağ,3+1,17.500 TL
Merkez / Çarşı,1+1,14.500 TL
Merkez / İnönü,3+1,17.000 TL
Merkez / Çarşı,1+1,16.500 TL
Merkez / Çukurkuyu,2+1,10.500 TL
Merkez / İzzetpaşa,2+1,19.500 TL
Merkez / Çarşı,2+1,19.000 TL
Merkez / İnönü,1.5+1,15.000 TL
Merkez / Yalnızbağ,3+1,18.500 TL
Merkez / Kavakyolu,2+1,11.500 TL
Merkez / Başbağlar,1+1,14.500 TL
Merkez / Çarşı,1+1,16.000 TL
Merkez / Yalnızbağ,1+1,15.250 TL
Merkez / Başbağlar,2+1,18.000 TL
Merkez / Başbağlar,1+1,18.000 TL
Merkez / Çarşı,2+0,19.500 TL
Merkez / Başbağlar,1+1,18.000 TL
Merkez / Akşemsettin,3+1,19.000 TL
Merkez / İnönü,2+1,15.500 TL
Merkez / Başbağlar,2+1,18.500 TL
Merkez / Halitpaşa,1+1,18.000 TL
Merkez / Geçit,2+1,19.000 TL
Merkez / Geçit,2+1,13.000 TL
Merkez / Kavakyolu,2+1,17.000 TL
Merkez / Çarşı,1+1,17.500 TL
Merkez / Bahçelievler,2+1,12.000 TL
Merkez / Başbağlar,3+1,13.000 TL
Merkez / İnönü,1+1,15.000 TL
Merkez / Yalnızbağ,2+1,13.000 TL
Üzümlü,3+1,15.000 TL
Merkez / İnönü,2+0,15.000 TL
Merkez / Kavakyolu,2+1,15.000 TL
Merkez / Ulalar,3+1,15.000 TL
Merkez / Yalnızbağ,4+1,15.500 TL
Merkez / İnönü,1+1,15.000 TL
Merkez / Ulalar,2+1,12.000 TL
Merkez / Başbağlar,2+1,17.000 TL
Merkez / Demirkent,2+1,18.000 TL
Merkez / İnönü,2+0,19.500 TL
Merkez / Demirkent,2+1,19.500 TL
Merkez / Başbağlar,3+1,15.000 TL
Merkez / Yalnızbağ,3+1,16.750 TL
Merkez / Demirkent,4+1,19.000 TL
Merkez / İnönü,3+1,18.500 TL
Merkez / Çarşı,1+1,16.000 TL
Merkez / Çarşı,2+0,15.000 TL
Merkez,2+1,10.000 TL
Merkez / İnönü,3+1,19.500 TL
Merkez / Demirkent,3+1,13.000 TL
Merkez / Başbağlar,1+1,13.000 TL
Merkez / Çarşı,3+1,16.000 TL
Merkez / İnönü,3+1,17.000 TL
Merkez / Yalnızbağ,3+1,19.000 TL
Merkez / Başbağlar,2+1,16.000 TL
Merkez / Yalnızbağ,3+1,16.000 TL
Merkez / İnönü,2+1,15.500 TL
Merkez / Başbağlar,1+1,16.500 TL
Merkez / Demirkent,3+1,17.500 TL
Merkez / Yalnızbağ,3+1,15.000 TL
Merkez,2+1,10.000 TL
Merkez / İnönü,3+1,19.000 TL
Merkez / Başbağlar,2+1,17.000 TL
Merkez / Başbağlar,1+1,15.500 TL
Merkez / Çarşı,2+1,17.000 TL
Merkez / Akşemsettin,2+1,14.000 TL
Merkez / Çarşı,3+1,17.500 TL
Merkez / İnönü,2+1,13.500 TL
Merkez / Çarşı,2+1,17.000 TL
Merkez / Başbağlar,2+0,18.000 TL
Merkez / Bahçelievler,3+1,16.000 TL
Merkez / İnönü,2+1,10.250 TL
Merkez / Çarşı,1+1,13.000 TL
Merkez,2+1,17.000 TL
Merkez / Çarşı,2+1,16.500 TL
Merkez / Çarşı,2+1,18.500 TL
Merkez / İnönü,1+1,15.000 TL
Merkez / Geçit,3+1,18.000 TL
Merkez / Başbağlar,1+1,18.000 TL
Merkez / İnönü,2+1,16.000 TL
Merkez / Başbağlar,3+1,11.000 TL
Merkez / Başbağlar,2+1,16.750 TL
Merkez / İzzetpaşa,1+1,11.250 TL
Merkez / Başbağlar,3+1,11.500 TL
Merkez / Çarşı,1+1,17.000 TL
Merkez / Çarşı,3+1,18.500 TL
Merkez / Kavakyolu,3+1,15.000 TL
Merkez / Yalnızbağ,3+1,18.500 TL
Merkez / Halitpaşa,2+1,14.500 TL
Merkez / Halitpaşa,1+1,16.000 TL
Merkez,2+1,12.500 TL
Merkez / Yalnızbağ,3+1,17.000 TL
Merkez / Ulalar,1+1,12.500 TL
Merkez / Çarşı,3+1,17.500 TL
Merkez / Kavakyolu,2+1,15.000 TL
Merkez / Demirkent,4+1,28.000 TL
Merkez / Yalnızbağ,3+1,22.000 TL
Merkez / Çarşı,1+1,24.250 TL
Merkez / Başbağlar,1+1,28.000 TL
Merkez / Başbağlar,3+1,28.000 TL
Merkez / Çarşı,1+1,24.000 TL
Merkez / Demirkent,3+1,20.000 TL
Merkez / Başbağlar,3+1,23.000 TL
Merkez / Çarşı,3+1,23.500 TL
Merkez / Başbağlar,3+1,24.000 TL
Merkez / Halitpaşa,2+1,24.000 TL
Merkez / İnönü,3+1,20.000 TL
Merkez / İnönü,3+1,21.000 TL
Merkez / İnönü,4+1,26.000 TL
Merkez / Çarşı,2+1,20.500 TL
Merkez / Çarşı,3+1,22.000 TL
Merkez / Yalnızbağ,3+1,21.000 TL
Merkez / Yalnızbağ,3+1,23.500 TL
Merkez / Yalnızbağ,1+1,20.000 TL
Merkez / Yalnızbağ,3+1,25.500 TL
Merkez / Çarşı,2+1,23.000 TL
Merkez / Başbağlar,3+1,22.000 TL
Merkez / İnönü,3+1,20.000 TL
Merkez / Başbağlar,3+1,20.000 TL
Merkez / İnönü,4+2,33.500 TL
Merkez / Başbağlar,3+1,25.500 TL
Merkez / Başbağlar,3+1,20.000 TL
Merkez / Başbağlar,1+1,20.000 TL
Merkez / İnönü,3+1,20.500 TL
Merkez / Başbağlar,1+1,20.000 TL
Merkez / İnönü,3+1,24.000 TL
Merkez / Bahçelievler,3+1,26.000 TL
Merkez / Bahçelievler,3+1,21.000 TL
Merkez / Çarşı,1+1,22.000 TL
Merkez / Bahçelievler,4+1,23.000 TL
Merkez / Çarşı,3+1,25.000 TL
Merkez / Başbağlar,3+1,21.500 TL
Merkez / Bahçelievler,3+1,21.000 TL
Merkez / İnönü,2+1,21.000 TL
Merkez / Çarşı,1+1,20.250 TL
Merkez / Yalnızbağ,2+1,20.000 TL
Merkez / İnönü,3+1,20.000 TL
Merkez / Bahçelievler,3+1,22.500 TL
Merkez / Çarşı,2+1,20.500 TL
Merkez / Yalnızbağ,3+1,25.000 TL
Merkez / İzzetpaşa,1+1,22.750 TL
Merkez / Başbağlar,2+1,21.000 TL
Merkez / Başbağlar,3+1,22.500 TL
Merkez / Yalnızbağ,3+1,20.000 TL
Merkez / Bahçelievler,4+1,22.500 TL
Merkez / Demirkent,3+1,22.500 TL
Merkez / İnönü,3+1,23.000 TL
Merkez / Bahçelievler,3+1,24.000 TL
Merkez / Demirkent,3+1,23.000 TL
Merkez / Çarşı,2+1,25.500 TL
Merkez / Demirkent,4+1,23.000 TL
Merkez / İzzetpaşa,1+1,24.000 TL
Merkez / İnönü,4+1,25.000 TL
Merkez / Başbağlar,1+1,22.000 TL
Merkez / İzzetpaşa,1+1,20.250 TL
Merkez / Çarşı,2+0,20.000 TL
Merkez / Çarşı,2+0,20.000 TL
Merkez / Yalnızbağ,2+1,20.000 TL
Merkez / İnönü,2+1,21.000 TL
Merkez / Başbağlar,3+1,22.000 TL
Merkez / İnönü,2+1,22.500 TL
Merkez / Çarşı,3+1,25.000 TL
Merkez / Başbağlar,3+1,21.000 TL
Merkez / Başbağlar,2+1,30.000 TL
Merkez / Çarşı,2+1,20.000 TL
Merkez / Çarşı,2+1,21.000 TL
Merkez / Bahçelievler,2+1,22.500 TL
Merkez / Başbağlar,1+1,20.000 TL
Merkez / Yalnızbağ,3+1,20.250 TL
Merkez / Çarşı,2+0,24.500 TL
Merkez / Akşemsettin,3+1,21.000 TL
Merkez / Yalnızbağ,3+1,22.500 TL
Merkez / İnönü,3+1,22.000 TL
Merkez / Bahçelievler,3+1,24.000 TL
Merkez / Demirkent,3+1,22.000 TL
Merkez / Geçit,3+1,20.000 TL
Merkez / İnönü,3.5+1,27.500 TL
Merkez / İnönü,1+1,21.000 TL
Merkez / Çarşı,2+1,20.000 TL
Merkez / Başbağlar,3+1,23.000 TL
Merkez / Başbağlar,2+1,31.500 TL
Merkez / Başbağlar,3+1,25.250 TL
Merkez / Bahçelievler,4+1,24.500 TL
Merkez / Başbağlar,3+1,28.000 TL
Merkez / Çarşı,3+1,22.000 TL
Merkez / Demirkent,4+1,22.500 TL
Merkez / Başbağlar,3+1,21.000 TL
Merkez / Demirkent,3+1,20.250 TL
Merkez / Çarşı,3+1,25.000 TL
Merkez / Bahçelievler,2+0,25.000 TL
Merkez / İnönü,3+1,23.000 TL
Merkez / Başbağlar,1+1,25.000 TL
Merkez / Çarşı,2+0,20.500 TL
Merkez / Halitpaşa,3+1,22.500 TL
Merkez / Başbağlar,2+1,20.500 TL
Merkez / Çarşı,2+1,20.000 TL
Merkez / Demirkent,3+1,22.000 TL
Merkez / Başbağlar,3+1,21.500 TL
Merkez / Çarşı,2+0,26.000 TL
Merkez / Çarşı,3+1,25.000 TL
Merkez / Geçit,3+1,20.000 TL
Merkez / İnönü,3+1,21.500 TL
Merkez / İnönü,1+1,23.000 TL
Merkez / Demirkent,3+1,23.000 TL
Merkez / Demirkent,2+1,20.000 TL
Kemaliye,3+1,21.000 TL
Merkez / Başbağlar,2+1,20.500 TL
Merkez / Çarşı,1+1,20.500 TL
Merkez / Yalnızbağ,3+1,23.000 TL
Merkez / Başbağlar,2+1,20.000 TL
Merkez / Başbağlar,3+1,23.000 TL
Merkez / Demirkent,2+1,20.000 TL
Merkez / Halitpaşa,2+1,24.500 TL
Merkez / Başbağlar,1+1,22.000 TL
Merkez / Bahçelievler,4+1,26.500 TL
Merkez / Çarşı,2+1,20.500 TL
Kemaliye,3+1,20.000 TL
Merkez / İnönü,3+1,20.500 TL
Merkez / Çarşı,1+1,20.250 TL
Merkez / İnönü,3+1,25.000 TL
Merkez / Demirkent,3+1,25.000 TL
Merkez / Başbağlar,3+1,25.200 TL
Merkez / Çarşı,3+1,25.000 TL
Merkez / Çarşı,3+1,22.500 TL
Merkez / Bahçelievler,4+1,27.000 TL
Merkez / İnönü,3+1,20.000 TL
Merkez / Başbağlar,1+1,22.500 TL
Merkez / Çarşı,1+1,20.000 TL
Merkez / Başbağlar,2+0,20.000 TL
Merkez / Başbağlar,2+1,20.000 TL
Merkez / Çarşı,2+1,20.250 TL
Merkez / Ulalar,3+1,20.000 TL
Merkez / İnönü,1+1,20.000 TL
Merkez / İnönü,3+1,25.000 TL
Merkez / Bahçelievler,3+1,20.500 TL
Merkez / Demirkent,4+1,25.000 TL
Merkez / Başbağlar,4+1,21.500 TL
Merkez / Yalnızbağ,4+1,23.000 TL
Merkez / Halitpaşa,1+1,20.250 TL
Merkez / Bahçelievler,3+1,26.000 TL
Merkez / Halitpaşa,1+1,20.000 TL
Merkez / Çarşı,1+1,21.000 TL
Merkez / Başbağlar,3+1,20.000 TL
Merkez / Başbağlar,3+1,22.000 TL
Merkez / Çarşı,4+1,27.500 TL
Merkez / Yalnızbağ,3+1,20.000 TL
Merkez / Çarşı,1+1,22.000 TL
Merkez / Çarşı,3+1,25.000 TL
Merkez / İnönü,3+1,22.500 TL
Merkez / Yalnızbağ,3+1,21.000 TL
Merkez / Çarşı,1+1,20.249 TL
Merkez / Bahçelievler,4+1,28.000 TL
Merkez / İnönü,3+1,22.000 TL
Merkez / Çarşı,3+1,24.500 TL
Merkez / Çarşı,3+1,25.500 TL
Kemaliye,3+1,21.000 TL
Merkez / Yalnızbağ,3+1,25.000 TL
Merkez / Çarşı,1+1,20.000 TL
Merkez / Akşemsettin,3+1,22.500 TL
Merkez / İzzetpaşa,4+1,30.000 TL
Merkez / Başbağlar,1+1,20.500 TL
Merkez / Çarşı,2+1,20.500 TL
Merkez / Çarşı,2+1,20.000 TL
Merkez / Başbağlar,3+1,24.000 TL
Merkez / Başbağlar,4+1,29.500 TL
Merkez / Başbağlar,3+1,25.000 TL
Merkez / Çarşı,4+1,26.500 TL
Merkez / Kavakyolu,2+1,22.000 TL
Merkez / Çarşı,3+1,25.000 TL
Merkez / Akşemsettin,3+1,22.000 TL
Merkez / Başbağlar,3+1,24.000 TL
Merkez / Çarşı,2+1,20.000 TL
Merkez / Bahçelievler,3+1,21.500 TL
Merkez / Yalnızbağ,3+1,25.000 TL
Merkez / İnönü,3+1,24.000 TL
Merkez / Başbağlar,3+1,20.000 TL
Merkez / Bahçelievler,3+1,20.000 TL
Merkez / İnönü,2+1,21.000 TL
Merkez / Çarşı,3+1,21.000 TL
Merkez / Çarşı,2+1,29.500 TL
Merkez / İnönü,3+1,25.000 TL
Merkez / Başbağlar,2+1,21.500 TL
Merkez / Başbağlar,3+1,20.000 TL
Merkez / Yalnızbağ,3+1,23.000 TL
Merkez / İnönü,2+1,22.000 TL
Merkez / Başbağlar,3+1,22.000 TL
Merkez / Başbağlar,3+1,20.000 TL
Merkez / Çarşı,3+1,20.000 TL
Merkez / Yalnızbağ,3+1,24.000 TL
Merkez / Demirkent,3+1,20.000 TL
Merkez / Başbağlar,3+1,23.000 TL
Merkez / Çarşı,3+1,21.000 TL
İstanbul / Kartal,2+1,43.000 TL
İzmir / Bayraklı,2+1,42.500 TL
Ankara / Gölbaşı,2+1,50.000 TL
İstanbul / Başakşehir,4+1,80.000 TL
İstanbul / Şişli,1+1,40.000 TL
İstanbul / Maltepe,3+1,57.000 TL
Antalya / Konyaaltı,2+1,185.000 TL
Antalya / Muratpaşa,3+1,55.000 TL
İzmir / Karşıyaka,3+1,67.500 TL
İstanbul / Beşiktaş,3+1,65.000 TL
