kategori,product_name,product_price
Genel Gıda,Tat Domates Salçası 710 gr,"59,90"
Genel Gıda,Tat Biberiye Turşusu 330 gr,"90,00"
Genel Gıda,Tat Jalepeno Biber Turşusu 330 gr,"89,00"
Genel Gıda,Tat Karışık Turşu 650 gr,"130,00"
Genel Gıda,Tat Salatalık Turşusu 680 gr,"119,00"
Genel Gıda,Sadıkoğlu Nohut (Kabak) 1 kg,"160,00"
Genel Gıda,Öncü Tatlı-Acı Biber Salçası Cam 700 Gr,"130,00"
Genel Gıda,Calve Barbekü Sos 290 gr,"85,00"
Genel Gıda,Sadıkoğlu Kırmızı Mercimek 1 kg,"139,00"
Genel Gıda,NUHUN Ankara Makarna Dirsek 500 Gr,"25,90"
Genel Gıda,NUHUN Ankara Makarna Kelebek 500 Gr,"25,90"
Genel Gıda,Tatküpü Toz Şeker 1 kg,"53,00"
Genel Gıda,Tatküpü Toz Şeker 2 kg,"109,00"
Genel Gıda,Tatküpü Toz Şeker 3 kg,"155,00"
Genel Gıda,Tatküpü Toz Şeker 5 kg,"259,00"
Genel Gıda,Turşu Yakamoz Karışık kg,"125,00"
Genel Gıda,Komili Sızma Zeytinyağı 500 ml,"220,00"
Genel Gıda,Tariş Sızma Zeytin Yağı 500 ml,"320,00"
Genel Gıda,Eti Lifalif Kuru Yemişli Bar 35 gr,"33,00"
Genel Gıda,Tukaş Domates Salçası 1650 gr,"169,00"
Genel Gıda,Sadıkoğlu Aşurelik Buğday 1 kg,"49,00"
Genel Gıda,İndomie Gurme Acı Baharatlı 80 Gr,"26,50"
Genel Gıda,İndomie Paket Sebzeli Noodle 75 Gr,"20,00"
Genel Gıda,İndomie Paket Tavuk Noodle 70 Gr,"20,00"
Genel Gıda,İndomie Paket Special Noodle 75 Gr,"20,00"
Genel Gıda,İndomie Paket Köri Noodle 75 Gr,"20,00"
Genel Gıda,İndomie Gurme Soya Soslu 80 Gr,"26,50"
Genel Gıda,Burcu Garnitür 570 gr,"39,90"
Genel Gıda,Barilla Mafaldine Makarna 500 gr,"95,00"
Genel Gıda,Penguen Mısır 3*150 Gr,"120,00"
Genel Gıda,Duru Pratik Haşlanmış Börülce 400 Gr,"40,00"
Genel Gıda,Burcu Haşlanmış Mısır 320 Gr,"75,00"
Genel Gıda,Tat Barbunya Pilaki 400 Gr,"65,00"
Genel Gıda,Komili Ayçiçek Yağı 4 Lt Pet,"399,00"
Genel Gıda,Tamek Fasülye Pilaki 400 Gr,"80,00"
Genel Gıda,Tat Pancar Turşusu 680 Gr,"145,00"
Genel Gıda,Tukaş Domates Püresi 700 Gr,"60,00"
Genel Gıda,Tukaş Jalapeno 680 gr,"98,00"
Genel Gıda,Tukaş Biberiye Turşusu 680 Gr,"125,00"
Genel Gıda,Tukaş Yakan Acı Biber Turşu 680 Gr,"125,00"
Genel Gıda,Penguen Közlenmiş Biber Cam 680 Gr,"165,00"
Genel Gıda,Burcu Bezelye Konservesi Cam 570 gr,"45,90"
Genel Gıda,Burcu Mantar (Dilim) 560 Gr,"165,00"
Genel Gıda,Burcu Közlenmiş Patlıcan 540 gr,"72,00"
Genel Gıda,Burcu Mantar Bütün 560 Gr,"160,00"
Genel Gıda,YAYLA Osmancık Pirinç 2 Kg,"179,00"
Genel Gıda,Akfa Domates Salçası 1700 Gr,"199,00"
Genel Gıda,Pınar Ketçap 600 Gr + Mayonez 500 Gr,"177,00"
Genel Gıda,Bağdat Kekik 25 Gr,"75,00"
Genel Gıda,Salina Tuz 3 Kg,"70,00"
Genel Gıda,"Salina Tuz 1,5 kg","35,00"
Genel Gıda,Salina Tuz 750 gr,"18,00"
Genel Gıda,NUHUN Ankara Makarna Sebzeli Burgu 350 Gr,"28,00"
Genel Gıda,Barilla Makarna Sosu Pesto Rosso 200 Gr,"150,00"
Genel Gıda,Barilla Sos Acılı Domates Arrabbiata 400 gr,"155,00"
Genel Gıda,Barilla Lazanya Sade Uzun Makarna 500 Gr,"150,00"
Genel Gıda,NUHUN Ankara Makarna Kepekli Burgu 350 gr,"28,00"
Genel Gıda,Kemal Kükrer Organik Üzüm Sirkesi 500 ml,"220,00"
Genel Gıda,Tukaş Kahvaltılık Sos 300 gr,"65,00"
Genel Gıda,Kemal Kükrer Gurme Üzüm Sirkesi Cam 500 ml,"145,00"
Genel Gıda,"Knorr Köfte Harcı Toz Karışım 2 x 42,5 gr","47,00"
Genel Gıda,Billur Öğütme Deniz Tuzu 500 Gr,"50,00"
Genel Gıda,Billur Tuz Rafine İyotlu Sofra Tuzu 500 Gr,"35,00"
Genel Gıda,Duru Bakliyat Patlayan Mısır 500 Gr,"35,00"
Genel Gıda,Fersan Beyaz Sirke 2 Lt,"90,00"
Genel Gıda,Marmarabirlik Naturel Sızma Zeytinyağ Teneke 3 lt,"1,150"
Genel Gıda,Yayla Kırmızı Mercimek 2 Kg,"129,00"
Genel Gıda,Söke Glutensiz Kakaolu Kek Unu 225 Gr,"75,00"
Genel Gıda,Söke Glutensiz Ekmek Unu 250 Gr,"62,00"
Genel Gıda,Hünnap Keçiboynuzu Özü 640 Gr,"189,00"
Genel Gıda,Tukaş Ketçap 400 gr+ Mayonez 355 gr,"99,00"
Genel Gıda,Barilla Pappardelle Makarna 250 Gr,"105,00"
Genel Gıda,Marmarabirlik Riviera Zeytinyağı 5 lt,"1,490"
Genel Gıda,Heinz Mayonez 400 gr,"155,00"
Genel Gıda,Salina Tuz Tuzluklu 200 gr,"24,00"
Genel Gıda,Salina Tuz Tuzluklu 500 Gr,"38,00"
Genel Gıda,Barilla Sos Fesleğenli Cenovese 190 gr,"150,00"
Genel Gıda,Barilla Fettuccıne 500 Gr,"155,00"
Genel Gıda,Dardanel Ton Balığı 3x75 Gr,"360,00"
Genel Gıda,Doğanay Elma Sirkesi 1 Lt,"75,00"
Genel Gıda,Billur Tuz İyotlu Tuzluklu 125 Gr,"20,00"
Genel Gıda,Lezita Büfe Schnitsel 1080 gr,"245,00"
Genel Gıda,Tukaş Domates Salçası 700 gr,"79,00"
Genel Gıda,Bizim Mayonez 540 Gr,"129,00"
Genel Gıda,Duru Pratik Haşlanmış Bezelye 400 Gr,"67,00"
Genel Gıda,Sadıkoğlu Köftelik Bulgur Esmer 1 kg,"52,00"
Genel Gıda,Sadıkoğlu İri Piavlık Bulgur 2 kg,"105,00"
Genel Gıda,Sadıkoğlu Osmancık Pirinç 1 kg,"115,00"
Genel Gıda,Sadıkoğlu Lüx İri Fasulye 1 Kg,"185,00"
Genel Gıda,Sadıkoğlu Sarı Mercimek 1 kg,"120,00"
Genel Gıda,Sadıkoğlu Pilavlık Pirinç 2 kg,"185,00"
Genel Gıda,Sadıkoğlu Pilavlık Pirinç 1 kg,"95,00"
Genel Gıda,Fersan Nar Ekşisi 100 330 Gr,"205,00"
Genel Gıda,Kemal Kükrer Nar Ekşisi Cam 250 ml,"305,00"
Genel Gıda,Kemal Kükrer Soya Sosu 250 ml,"190,00"
Genel Gıda,Bağdat Hindistan Cevizi 50 Gr,"60,00"
Genel Gıda,Bağdat Mavi Haşhaş 80 Gr,"65,00"
Genel Gıda,Bağdat Kırmızı Acı Toz Biber 75 Gr,"70,00"
Genel Gıda,Bağdat Tatlı Kırmızı Biber 75 Gr,"70,00"
Genel Gıda,Bağdat Dolmalık Fıstık 23 gr,"195,00"
Genel Gıda,Bağdat Yeni Bahar 40 gr,"80,00"
Genel Gıda,Bağdat Antep Fıstığı Rende 30 gr,"215,00"
Genel Gıda,Bağdat Çıtır Pane Harcı 90 gr,"40,00"
Genel Gıda,Bağdat Çiğ Köfte Harcı 70 gr,"60,00"
Genel Gıda,Bağdat Defne Yaprağı Poşet 6gr,"30,00"
Genel Gıda,Bağdat Nane 30 Gr,"37,00"
Genel Gıda,Bağdat Kekik Poşet Ekonomik 60 Gr,"160,00"
Genel Gıda,Bağdat Damla Sakızı 1 Gr,"110,00"
Genel Gıda,Bağdat Kolay Etsiz Çiğköfte 120 gr,"35,00"
Genel Gıda,Bağdat Cajun Baharatı 80 Gr,"70,00"
Genel Gıda,Penguen Garnitür 540 gr,"67,00"
Genel Gıda,Eti Form Kepekli 45 gr,"13,50"
Genel Gıda,Heinz Klasik Barbekü Sos 465 Gr,"175,00"
Genel Gıda,Pınar Kıymalı Patatesli Rulo Börek 500 gr,"180,00"
Genel Gıda,Çiçek Karışık Turşu 3 Kg,"149,00"
Genel Gıda,Barilla Makarna Mini Midye 500 Gr,"45,00"
Genel Gıda,Barilla Makarna Pipette Bukle 500 Gr,"45,00"
Genel Gıda,Barilla Makarna Deniz Kabuğu 500 Gr,"45,00"
Genel Gıda,Barilla Makarna İnce Uzun 500 Gr,"45,00"
Genel Gıda,Barilla Makarna Kelebek 500 Gr,"45,00"
Genel Gıda,Barilla Makarna Mantı 500 Gr,"45,00"
Genel Gıda,Dardanel Zeytinyağlı Ton Balığı 3x75 Gr,"390,00"
Genel Gıda,Calve Köri Sos 250 Ml,"82,00"
Genel Gıda,Barilla Makarna Spagetti 500 Gr,"45,00"
Genel Gıda,Barilla Makarna Arpa Şehriye 500 Gr,"45,00"
Genel Gıda,Barilla Makarna Fiyonk 500 Gr,"45,00"
Genel Gıda,Barilla Makarna Burgu 500 Gr,"45,00"
Genel Gıda,Bağdat Köfte Harcı 90 gr,"43,00"
Genel Gıda,Duru Bakliyat Baldo Pirinç 5 kg,"659,00"
Genel Gıda,Duru Bakliyat Osmancık Pirinç 5 kg,"610,00"
Genel Gıda,Knorr Çıtır Pane Harcı 90 Gr,"50,00"
Genel Gıda,Tukaş Domates Salçası 830 gr,"79,00"
Genel Gıda,NUHUN Ankara Makarna Mantı 500 Gr,"25,90"
Genel Gıda,NUHUN Ankara Makarna Fiyonk 500 Gr,"25,90"
Genel Gıda,Tukaş Barbekü Sos 400 gr,"52,00"
Genel Gıda,Tukaş Karışık Turşu 680 gr,"80,00"
Genel Gıda,Tukaş Kornişon Turşu 670 Gr,"79,00"
Genel Gıda,Tukaş Közlenmiş Biber 680 gr,"99,00"
Genel Gıda,Biryağ Ayçiçek Yağı 1 Lt,"119,00"
Genel Gıda,Akfa Domates Salçası 4300 gr,"430,00"
Genel Gıda,Tat Bezelye Konservesi 680 gr,"69,00"
Genel Gıda,Tukaş Bezelye Konserve 680 gr,"75,00"
Genel Gıda,Tukaş Garnitür 560 gr,"59,00"
Genel Gıda,Tat Garnitür Konservesi 550 gr,"69,00"
Genel Gıda,Burcu Ev Tipi Acı Biber Salçası 600 gr,"135,00"
Genel Gıda,Tamek Bezelye Konservesi Cam 670 gr,"55,00"
Genel Gıda,Penguen Kornişon Turşusu Acılı 330 gr,"90,00"
Genel Gıda,Penguen Garnitür 345 gr,"55,00"
Genel Gıda,Tukaş Barbunya Pilaki 400 gr,"55,00"
Genel Gıda,Tukaş Biberiye Turşusu 335 gr,"68,00"
Genel Gıda,Tukaş Yakan Acı Biber Cam 335 gr,"69,00"
Genel Gıda,Burcu Közlenmiş Biber 560 gr,"125,00"
Genel Gıda,Tukaş Domates Salçası 350 gr,"48,00"
Genel Gıda,Yakamoz Biberiye Turşusu 650 ml,"172,00"
Genel Gıda,Bağdat Pul Biber Ekonomik Poşet 210 gr,"140,00"
Genel Gıda,Bağdat Mahlep 30 gr,"130,00"
Genel Gıda,Bağdat Karabiber Tane 40 gr,"70,00"
Genel Gıda,Kaan Tatlı Toz Biber 60 gr,"52,00"
Genel Gıda,Kaan Mavi Haşhaş 50 gr,"45,00"
Genel Gıda,Kaan Acı Toz Biber 60 gr,"49,00"
Genel Gıda,Kaan Nane 25 gr,"32,00"
Genel Gıda,Bağdat Tavuk Harçı 65 gr,"45,00"
Genel Gıda,Kaan Mahlep 50 gr,"34,00"
Genel Gıda,Bağdat Çörek Otu 75 gr,"70,00"
Genel Gıda,Kaan Extra Acı Pul Biber 40 gr,"65,00"
Genel Gıda,Kaan Susam 60 gr,"37,00"
Genel Gıda,Kaan Nane 45 gr,"49,00"
Genel Gıda,Kaan Karanfil 15 gr,"45,00"
Genel Gıda,Kaan Kekik 25 gr,"60,00"
Genel Gıda,Kaan Pasta Süsü 40 gr,"22,00"
Genel Gıda,Bağdat Tuzluklu Kapak Zerdeçal 48 gr,"79,00"
Genel Gıda,Bağdat Zerdeçal 70 gr,"60,00"
Genel Gıda,Bağdat Zencefil 60 gr,"55,00"
Genel Gıda,Kaan Karbonat 100 gr,"20,00"
Genel Gıda,Kaan Kekik 45 gr,"97,00"
Genel Gıda,Kaan Nane 75 gr,"95,00"
Genel Gıda,Rizkop Toz Şeker 1 kg,"50,00"
Genel Gıda,Osmanlı Sargılı Küp Şeker 750 gr,"79,00"
Genel Gıda,Osmanlı Kesme Şeker 750 gr,"55,00"
Genel Gıda,Osmanlı Kesme Şeker 1 kg,"68,00"
Genel Gıda,Bizim Bulyon Et Yerli Besi 120 Gr,"53,00"
Genel Gıda,Burcu Büfe Tipi Ketçap Acılı 650 Gr,"69,00"
Genel Gıda,Bizim Mayonez 330 gr,"98,00"
Genel Gıda,Bizim Mutfak Ketçap Acılı 400 Gr,"53,00"
Genel Gıda,Penguen Jalapeno Acı Biber Turşusu 350 gr,"85,00"
Genel Gıda,Knorr Tavuk Çeşni Baharat Sarım 34 Gr,"50,00"
Genel Gıda,Knorr Besamel Sos 70 gr,"60,00"
Genel Gıda,Zaika Tarhana 500 Gr,"120,00"
Genel Gıda,Afia Ketçap 600 gr,"95,00"
Genel Gıda,Tadım Tadımca Yer Fıstıklı 30 gr,"15,00"
Genel Gıda,"Rizze Osmancık Pirinç 2,5 Kg","189,00"
Genel Gıda,Knorr Kekikli Fesleğenli Susamlı Çeşni 29 gr,"50,00"
Genel Gıda,Tat Ketçap 650 gr,"90,00"
Genel Gıda,Duru Pratik Haşlanmış Nohut 400 Gr,"40,00"
Genel Gıda,Duru Pratik Haşlanmış Fasulye 400 Gr,"40,00"
Genel Gıda,Tat Meksika Fasulyesi 410 gr,"65,00"
Genel Gıda,Tat Domates Suyu Cam 1 lt,"75,00"
Genel Gıda,Saray Tuzsan İri Salamura 3 kg,"45,00"
Genel Gıda,Yakamoz Karışık Turşu 3 kg,"275,00"
Genel Gıda,Tat Mayonez 330 ml,"110,00"
Genel Gıda,Kaan Çörek Otu 60 gr,"55,00"
Genel Gıda,Kaan Dolmalık Fıstık 20 gr,"210,00"
Genel Gıda,Kaan Extra Acı Pul Biber 100 gr,"125,00"
Genel Gıda,Kaan Karabiber 110 gr,"190,00"
Genel Gıda,Kaan Kuş Üzümü 40 gr,"90,00"
Genel Gıda,Kaan Tarçın Kabuk 35 gr,"45,00"
Genel Gıda,Bağdat Nane 70 gr,"70,00"
Genel Gıda,Nestle Corn Flakes Mısır Gevreği 200 gr,"85,00"
Genel Gıda,Süperfresh Elma Dilimli Patates 1 kg,"175,00"
Genel Gıda,Tariş Üzüm Sirkesi Pet 500 ml,"60,00"
Genel Gıda,Sadıkoğlu Patlak Mısır 1 kg,"54,90"
Genel Gıda,Sadıkoğlu Barbunya 1 kg,"215,00"
Genel Gıda,Öncü Acı-Tatlı Biber Salçası Pet Kavanoz 1650 Gr,"289,00"
Genel Gıda,Kale Bakliyat Mısır Korkot Kg,"50,00"
Genel Gıda,Kale Bakliyat Kesme Şeker Kg,"65,00"
Genel Gıda,Pınar Pizza Ekonomik 4’lü 800 gr,"239,00"
Genel Gıda,Lezita Baton Sucuk 450 gr,"115,00"
Genel Gıda,Lezita Piliç Kasap Köfte 1 kg,"240,00"
Genel Gıda,Biryağ Ayçiçek Yağı 2 lt,"239,00"
Genel Gıda,Eti Lifalif Yulaf Ezmesi İnce Öğütülmüş 350 gr,"88,00"
Genel Gıda,Tat Haşlanmış Nohut 800 Gr,"65,00"
Genel Gıda,Tat Haşlanmış Fasulye 800 gr,"75,00"
Genel Gıda,Torku Toz Şeker 5 Kg,"265,00"
Genel Gıda,Torku Toz Şeker 1 Kg,"55,00"
Genel Gıda,Yayla Gurme Kepekli Pirinç 500 gr,"65,00"
Genel Gıda,Torku Toz Şeker 2 Kg,"105,00"
Genel Gıda,Calve Cheddar Sos 240 gr,"90,00"
Genel Gıda,Tukaş Biber Salçası 700 Gr,"89,00"
Genel Gıda,Başhan Mercimek 2 Kg,"149,00"
Genel Gıda,Duru Bakliyat Pilavlık Bulgur 2 Kg,"99,00"
Genel Gıda,Akçasaray Akçaabat Köfte 500 gr,"479,00"
Genel Gıda,"Naturel Baldo Pirinç 2,5 Kg","229,00"
Genel Gıda,İndomie Jumbo Sebzeli 120 Gr,"25,00"
Genel Gıda,Banvit Tavuk Schnıtzel 1 Kg,"210,00"
Genel Gıda,Sadıkoğlu Osmancık Pirinç 5 kg,"580,00"
Genel Gıda,Sadıkoğlu Pilavlık Pirinç 5 kg,"455,00"
Genel Gıda,Rizkop Toz Şeker 5 kg,"250,00"
Genel Gıda,Tukaş Mısır 450 Gr,"79,00"
Genel Gıda,Kaan Tarçın 30 Gr,"35,00"
Genel Gıda,Bereket Et Döner 200 Gr,"215,00"
Genel Gıda,Rizze Kırmızı Mercimek 1 kg,"72,00"
Genel Gıda,Rizze Patlak Mısır 1000 gr,"50,00"
Genel Gıda,Rizze Pilavlık Bulgur 1 kg,"49,00"
Genel Gıda,Rizze Köftelik Bulgur 1 kg,"42,00"
Genel Gıda,"Rizze Pilavlık Bulgur 2,5 kg","115,00"
Genel Gıda,Tukaş Kornişon Turşu 330 gr,"65,00"
Genel Gıda,Tariş Asma Yaprağı Vakumlu 400 gr,"165,00"
Genel Gıda,Yöre Sarımsak Turşusu 340 gr,"120,00"
Genel Gıda,Kaan Kimyon 60 gr,"52,00"
Genel Gıda,Kaan Limon Tuzu 60 gr,"40,00"
Genel Gıda,Kaan Köri 50 gr,"32,00"
Genel Gıda,"Rizkop Toz Şeker 2,5 kg","125,00"
Genel Gıda,Burcu Büfe Tipi KEtçap Tatlı 650 Gr,"68,00"
Genel Gıda,Pınar Ketçap Acılı 420 gr,"65,00"
Genel Gıda,Burcu Biber Salçası Acı 320 Gr,"65,00"
Genel Gıda,Afia Mayonez 550 gr,"95,00"
Genel Gıda,NUHUN Ankara Makarna Boncuk 500 Gr,"25,90"
Genel Gıda,SuperFresh Ispanak 450 Gr,"85,00"
Genel Gıda,Tatküpü Esmer Küp Şeker 500 Gr,"65,00"
Genel Gıda,"Rizze Baldo Pirinç 2,5 kg","300,00"
Genel Gıda,Tariş Ayçiçek Yağı 4 Lt,"435,00"
Genel Gıda,Duru Bakliyat Baldo Pirinç 2 kg,"290,00"
Genel Gıda,Duru Bakliyat Osmancık Pirinç 2 kg,"259,00"
Genel Gıda,Duru Bakliyat Kırmızı Futbol Mercimek 2 kg,"289,00"
Genel Gıda,Duru Bakliyat Kameo Pirinç 5 kg,"660,00"
Genel Gıda,Tamek Garnitür 550 Gr Cam,"80,00"
Genel Gıda,Tukaş Ketçap 650 gr+ Mayonez 550 gr,"109,00"
Genel Gıda,Trakyağ Ayçiçek Yağı Pet 5 Lt,"499,00"
Genel Gıda,Danone Krema 200 ml,"28,00"
Genel Gıda,İndomie Jumbo Körili Hazır Noodle 120Gr,"25,00"
Genel Gıda,Sadıkoğlu Kırmızı Mercimek 2 Kg,"275,00"
Genel Gıda,Banvit Nuget 1000 Gr,"210,00"
Genel Gıda,Duru Bakliyat Esmer Çiğ Köftelik Bulgur 1kg,"50,00"
Genel Gıda,Burcu Biber Salçası Tatlı 1500 Gr,"315,00"
Genel Gıda,Eti Form Çörek Otlu 40 Gr,"14,50"
Genel Gıda,Eti Form Zeytin Domates 40 Gr,"14,50"
Genel Gıda,Başhan Luna Pilavlık Pirinç 2 Kg,"139,00"
Genel Gıda,Kaan Sarımsak Tozu 40 gr,"30,00"
Genel Gıda,Buhara Acı Pulbiber 400 Gr,"140,00"
Genel Gıda,Mutlu Makarna Yüksük 500 Gr,"19,90"
Genel Gıda,Mutlu Makarna Spagetti 500 Gr,"19,90"
Genel Gıda,Mutlu Makarna Kalem 500 Gr,"19,90"
Genel Gıda,Mutlu Makarna Mantı 500 Gr,"19,90"
Genel Gıda,Mutlu Makarna Fiyonk 500 Gr,"19,90"
Genel Gıda,Mutlu Makarna Burgu 500 Gr,"19,90"
Genel Gıda,Mutlu Makarna Arpa Şehriye 500 Gr,"19,90"
Genel Gıda,Tadım Portakallı Bademli Bar 30 gr,"25,00"
Genel Gıda,Burcu Bezelye Konserve 830 gr,"75,00"
Genel Gıda,Duru Pratik Haşlanmış Garnitür 400 Gr,"55,00"
Genel Gıda,Duru Pratik Barbunya Pilaki 400 Gr,"69,00"
Genel Gıda,Duru Pratik Kısır 250 Gr,"55,00"
Genel Gıda,Duru Pratik Nohutlu Bulgur Pilavı 250 Gr,"49,00"
Genel Gıda,Duru Pratik Kavurmalı Bulgur Pilavı 250 Gr,"70,00"
Genel Gıda,Duru Pratik Garnitürlü Bulgur Pilavı 250 Gr,"50,00"
Genel Gıda,Tukaş Ketçap Tatlı 650 Gr,"65,00"
Genel Gıda,Tukaş Ketçap Acı 650 Gr,"65,00"
Genel Gıda,Tukaş Mayonez 550 Gr,"70,00"
Genel Gıda,Sosero Peynir Dolgulu Kiraz Biber 290 Gr,"140,00"
Genel Gıda,Kale Bakliyat Sargılı Şeker Kg,"82,00"
Genel Gıda,Tatküpü Küp Şeker 1000 gr,"65,00"
Genel Gıda,Yayla Pilavlık Pirinç 2 kg,"210,00"
Genel Gıda,Yayla Gönen Baldo Pirinç 1 Kg,"139,00"
Genel Gıda,Yayla Jasmine Pirinç 1 kg,"110,00"
Genel Gıda,Yayla Pilavlık Bulgur 2 Kg,"99,00"
Genel Gıda,Yayla Siyah Pirinç 500 gr,"95,00"
Genel Gıda,Yayla Dermason Fasulye 8 mm 1 Kg,"109,00"
Genel Gıda,Yayla Gönen Baldo Pirinç 2 Kg,"249,00"
Genel Gıda,Yayla Köftelik Bulgur 1 Kg,"49,00"
Genel Gıda,Yayla Pilavlık Bulgur 1 Kg,"49,00"
Genel Gıda,Yayla Osmancık Pirinç 1 Kg,"115,00"
Genel Gıda,Yayla Kırmızı Mercimek 1 Kg,"130,00"
Genel Gıda,Yayla Yerli Pilavlık Pirinç 1 Kg,"99,00"
Genel Gıda,Sadıkoğlu Dermason Fasulye (8mm) 1 kg,"115,00"
Genel Gıda,Sadıkoğlu Pilavlık Bulgur 2 Kg,"110,00"
Genel Gıda,Sadıkoğlu Kırık Pirinç 1 kg,"48,00"
Genel Gıda,Sadıkoğlu Basmati Pirinç 1 Kg,"110,00"
Genel Gıda,Sadıkoğlu Baldo Pirinç 5 kg,"650,00"
Genel Gıda,Duru Lival Chia 250 Gr,"75,00"
Genel Gıda,Duru Bakliyat Lival Beyaz Kinoa 250 Gr,"160,00"
Genel Gıda,Duru Bakliyat Karabuğday 1 kg,"95,00"
Genel Gıda,Kaan Hatmi Çiçeği Çayı 25 Gr,"27,00"
Genel Gıda,Doğuş Bitki Çayı Kırmızı Meyve 20 Lİ,"69,00"
Genel Gıda,Salamura Yaprak Kg,"210,00"
Genel Gıda,Turşu Berrak Pancar KG,"210,00"
Genel Gıda,TURŞU KORNISON KG N-10,"240,00"
Genel Gıda,TURŞU ACI BIBER KG,"250,00"
Genel Gıda,Jalapeno Yöre Peynir Dolgulu Kiraz Kg- Net 2 Kg,"450,00"
Genel Gıda,Turşu Berrak Lahana KG,"95,00"
Genel Gıda,Komili Mısır Yağı 1 lt Pet,"115,00"
Genel Gıda,COTANAK ÇİÇEK YAĞI PET 2 LT,"240,00"
Genel Gıda,Trakyağ Ayçiçek Yağı 4 Lt,"419,00"
Genel Gıda,Komili Ayçiçek Yağı 5 Lt Pet,"520,00"
Genel Gıda,Filiz Sebzeli Burgu makarna 350 Gr,"35,00"
Genel Gıda,Filiz Yumurtalı Kırpık makarna 350 Gr,"40,00"
Genel Gıda,Filiz Yumurtalı Erişte makarna 350 Gr,"40,00"
Genel Gıda,Barilla Makarna Kalem 500 Gr,"45,00"
Genel Gıda,Filiz Yumurtalı Bukle makarna 350 gr,"40,00"
Genel Gıda,NUHUN Ankara Kepekli Spagetti Makarna 350 GR,"28,00"
Genel Gıda,Nuhun Ankara Makarna Tam Buğday Penne 500 gr,"30,00"
Genel Gıda,Kaan Yeni bahar 30 Gr,"70,00"
Genel Gıda,DOĞASAL NANE 45GR,"55,00"
Genel Gıda,Knorr Tavuk Acılı Sos Baharatlı 31 Gr,"50,00"
Genel Gıda,KAAN KEKIK 75 GR,"150,00"
Genel Gıda,KNOR ÇABUK ÇORBA KREMALI MANTAR ET 19 G,"16,00"
Genel Gıda,KNOR MAKARNA SOSU 45GR BOLONEZ,"60,00"
Genel Gıda,Tarpak Beyaz Sirke 1 Lt,"50,00"
Genel Gıda,Tamek Barbunya Pilaki 190 gr,"45,00"
Genel Gıda,Tamek Ketçap 600 Gr,"95,00"
Genel Gıda,DOĞASAL KARANFİL 20 GR,"55,00"
Genel Gıda,Tat Zeytinyağlı Fasulye 350 gr,"80,00"
Genel Gıda,Bizim Köfte Harcı 2 li 85 Gr,"45,00"
Genel Gıda,DOĞASAL PUL BİBER 110GR,"95,00"
Genel Gıda,Üçel Akide Şekeri 300 gr,"66,00"
Genel Gıda,Bizim Serbest G.Tavuk Bulyon 120 Gr,"52,00"
Genel Gıda,AFİA SİRKE ELMA ŞİŞE 500 ML,"135,00"
Genel Gıda,TUKAS JALABONE 335 GR,"60,00"
Genel Gıda,Tukaş Ranch Sos 335 Gr,"50,00"
Genel Gıda,KAAN TATLI PUL BIBER 40 GR,"55,00"
Genel Gıda,TAT HAZIR YEMEK PATLICAN KIZARTMA 200 GR,"60,00"
Genel Gıda,Tat Kahvaltılık Sos 300 CC,"79,00"
Genel Gıda,DOĞASAL TATLI PUL BİBER 110 GR,"110,00"
Genel Gıda,DOĞASAL MAHLEP 40 GR,"32,00"
Genel Gıda,DOĞASAL HİNDİSTAN CEVİZİ 90 GR,"105,00"
Genel Gıda,DOĞASAL SUSAM 120GR,"70,00"
Genel Gıda,DOĞASAL TARÇIN TOZ 60 GR,"44,00"
Genel Gıda,Bağdat Limon Tuzu 60 gr,"35,00"
Genel Gıda,Knorr Mangal Harcı 37 Gr,"50,00"
Genel Gıda,Kaan Yeditürlü 50 gr,"45,00"
Genel Gıda,TAMEK PATLICAN KIZARTMASI 380GR,"120,00"
Genel Gıda,TAMEK BİBERİYE CAM 330 GR,"115,00"
Genel Gıda,DOĞASAL YENİ BAHAR 40 GR,"80,00"
Genel Gıda,Bizim Çıtır Pane Harcı 88 Gr,"43,00"
Genel Gıda,Tukaş Közlenmiş Patlıcan 650 Gr,"80,00"
Genel Gıda,Kemal Kükrer Beyaz Sirke 2 lt,"69,90"
Genel Gıda,Sadıkoğlu Lüx Baldo Pirinç 2 Kg,"219,00"
Genel Gıda,KNOR SEBZELİ ÇEŞNİ 65 GR,"65,00"
Genel Gıda,Calve Acı Peri Peri Sos 245 Gr,"85,00"
Genel Gıda,KAAN DAMLA SAKIZI 1 GR,"95,00"
Genel Gıda,TAMEK SALCA BİBER CAM 540GR,"130,00"
Genel Gıda,TAMEK KORNIŞON TURŞU 680 GR,"160,00"
Genel Gıda,TAT BIBER SALÇASI 1700GR,"245,00"
Genel Gıda,Doğasal Acı Meksika Biberi 35 Gr,"75,00"
Genel Gıda,TAMEK ACI BIBER TURŞU 330 GR,"115,00"
Genel Gıda,TAMEK KAHVALTILIK SOS 300GR,"93,00"
Genel Gıda,DOĞASAL SARIMSAK SOSU 60 GR,"45,00"
Genel Gıda,DOĞASAL KIŞ ÇAYI 50GR,"110,00"
Genel Gıda,DOĞASAL KİMYON 60 GR,"60,00"
Genel Gıda,DOĞASAL KARABİBER TANE 40 GR,"62,00"
Genel Gıda,Bağdat Köfte Baharatı 65 Gr,"45,00"
Genel Gıda,KAAN ZENCEFİL KÖK 35 GR,"53,00"
