tarih,product_name,product_price
2026-03-12,Salina Tuz 3 Kg,70.00
2026-03-12,"Salina Tuz 1,5 kg",35.00
2026-03-12,Salina Tuz 750 gr,18.00
2026-03-12,NUHUN Ankara Makarna Sebzeli Burgu 350 Gr,28.00
2026-03-12,Barilla Makarna Sosu Pesto Rosso 200 Gr,150.00
2026-03-12,Barilla Sos Acılı Domates Arrabbiata 400 gr,155.00
2026-03-12,Barilla Lazanya Sade Uzun Makarna 500 Gr,150.00
2026-03-12,NUHUN Ankara Makarna Kepekli Burgu 350 gr,28.00
2026-03-12,Kemal Kükrer Organik Üzüm Sirkesi 500 ml,220.00
2026-03-12,Tukaş Kahvaltılık Sos 300 gr,65.00
2026-03-12,Kemal Kükrer Gurme Üzüm Sirkesi Cam 500 ml,117.00
2026-03-12,"Knorr Köfte Harcı Toz Karışım 2 x 42,5 gr",47.00
2026-03-12,Billur Öğütme Deniz Tuzu 500 Gr,50.00
2026-03-12,Billur Tuz Rafine İyotlu Sofra Tuzu 500 Gr,35.00
2026-03-12,Duru Bakliyat Patlayan Mısır 500 Gr,35.00
2026-03-12,Fersan Beyaz Sirke 2 Lt,90.00
2026-03-12,Marmarabirlik Naturel Sızma Zeytinyağ Teneke 3 lt,1150.00
2026-03-12,Yayla Kırmızı Mercimek 2 Kg,129.00
2026-03-12,Söke Glutensiz Kakaolu Kek Unu 225 Gr,75.00
2026-03-12,Söke Glutensiz Sade Kek Unu 240 Gr,70.00
2026-03-12,Söke Glutensiz Ekmek Unu 250 Gr,62.00
2026-03-12,Hünnap Keçiboynuzu Özü 640 Gr,189.00
2026-03-12,Tukaş Ketçap 400 gr+ Mayonez 355 gr,99.00
2026-03-12,Barilla Pappardelle Makarna 250 Gr,105.00
2026-03-12,Marmarabirlik Riviera Zeytinyağı 5 lt,1490.00
2026-03-12,Heinz Mayonez 400 gr,155.00
2026-03-12,Salina Tuz Tuzluklu 200 gr,24.00
2026-03-12,Salina Tuz Tuzluklu 500 Gr,38.00
2026-03-12,Barilla Sos Fesleğenli Cenovese 190 gr,150.00
2026-03-12,Barilla Fettuccıne 500 Gr,155.00
2026-03-12,Dardanel Ton Balığı 3x75 Gr,340.00
2026-03-12,Doğanay Elma Sirkesi 1 Lt,75.00
2026-03-12,Billur Tuz İyotlu Tuzluklu 125 Gr,17.00
2026-03-12,Lezita Büfe Schnitsel 1080 gr,245.00
2026-03-12,Tukaş Domates Salçası 700 gr,79.00
2026-03-12,Bizim Mayonez 540 Gr,129.00
2026-03-12,Duru Pratik Haşlanmış Bezelye 400 Gr,67.00
2026-03-12,Sadıkoğlu Köftelik Bulgur Esmer 1 kg,52.00
2026-03-12,Sadıkoğlu İri Piavlık Bulgur 2 kg,105.00
2026-03-12,Sadıkoğlu Osmancık Pirinç 1 kg,115.00
2026-03-12,Sadıkoğlu Lüx İri Fasulye 1 Kg,185.00
2026-03-12,Sadıkoğlu Sarı Mercimek 1 kg,120.00
2026-03-12,Sadıkoğlu Pilavlık Pirinç 2 kg,185.00
2026-03-12,Sadıkoğlu Pilavlık Pirinç 1 kg,95.00
2026-03-12,Fersan Nar Ekşisi 100 330 Gr,205.00
2026-03-12,Kemal Kükrer Nar Ekşisi Cam 250 ml,305.00
2026-03-12,Kemal Kükrer Soya Sosu 250 ml,190.00
2026-03-12,Bağdat Hindistan Cevizi 50 Gr,55.00
2026-03-12,Bağdat Mavi Haşhaş 80 Gr,60.00
2026-03-12,Bağdat Kırmızı Acı Toz Biber 75 Gr,55.00
2026-03-12,Bağdat Tatlı Kırmızı Biber 75 Gr,60.00
2026-03-12,Bağdat Dolmalık Fıstık 23 gr,180.00
2026-03-12,Bağdat Yeni Bahar 40 gr,80.00
2026-03-12,Bağdat Antep Fıstığı Rende 30 gr,175.00
2026-03-12,Bağdat Çıtır Pane Harcı 90 gr,40.00
2026-03-12,Bağdat Çiğ Köfte Harcı 70 gr,60.00
2026-03-12,Bağdat Defne Yaprağı Poşet 6gr,25.00
2026-03-12,Bağdat Nane 30 Gr,37.00
2026-03-12,Bağdat Kekik Poşet Ekonomik 60 Gr,105.00
2026-03-12,Bağdat Damla Sakızı 1 Gr,110.00
2026-03-12,Bağdat Kolay Etsiz Çiğköfte 120 gr,35.00
2026-03-12,Bağdat Cajun Baharatı 80 Gr,70.00
2026-03-12,Penguen Garnitür 540 gr,67.00
2026-03-12,İçim Şef Yemek Krema 200 ml,53.00
2026-03-12,Eti Form Kepekli 45 gr,13.50
2026-03-12,Heinz Klasik Barbekü Sos 465 Gr,175.00
2026-03-12,Pınar Kıymalı Patatesli Rulo Börek 500 gr,180.00
2026-03-12,Pınar Labneli Ispanaklı Rulo Börek 500 gr,150.00
2026-03-12,Çiçek Karışık Turşu 3 Kg,149.00
2026-03-12,Barilla Makarna Mini Midye 500 Gr,45.00
2026-03-12,Barilla Makarna Pipette Bukle 500 Gr,45.00
2026-03-12,Barilla Makarna Deniz Kabuğu 500 Gr,45.00
2026-03-12,Barilla Makarna İnce Uzun 500 Gr,45.00
2026-03-12,Barilla Makarna Kelebek 500 Gr,45.00
2026-03-12,Barilla Makarna Mantı 500 Gr,45.00
2026-03-12,Dardanel Zeytinyağlı Ton Balığı 3x75 Gr,390.00
2026-03-12,Calve Köri Sos 250 Ml,82.00
2026-03-12,Barilla Makarna Spagetti 500 Gr,45.00
2026-03-12,Barilla Makarna Arpa Şehriye 500 Gr,45.00
2026-03-12,Barilla Makarna Fiyonk 500 Gr,45.00
2026-03-12,Barilla Makarna Burgu 500 Gr,45.00
2026-03-12,Bağdat Köfte Harcı 90 gr,43.00
2026-03-12,Duru Bakliyat Baldo Pirinç 5 kg,659.00
2026-03-12,Duru Bakliyat Osmancık Pirinç 5 kg,610.00
2026-03-12,Knorr Çıtır Pane Harcı 90 Gr,50.00
2026-03-12,Tukaş Domates Salçası 830 gr,79.00
2026-03-12,NUHUN Ankara Makarna Mantı 500 Gr,25.90
2026-03-12,NUHUN Ankara Makarna Fiyonk 500 Gr,25.90
2026-03-12,Tukaş Barbekü Sos 400 gr,52.00
2026-03-12,Tukaş Karışık Turşu 680 gr,80.00
2026-03-12,Tukaş Kornişon Turşu 670 Gr,79.00
2026-03-12,Tukaş Közlenmiş Biber 680 gr,99.00
2026-03-12,Biryağ Ayçiçek Yağı 1 Lt,119.00
2026-03-12,Akfa Domates Salçası 4300 gr,430.00
2026-03-12,Tat Bezelye Konservesi 680 gr,69.00
2026-03-12,Tukaş Bezelye Konserve 680 gr,75.00
2026-03-12,Tukaş Garnitür 560 gr,59.00
2026-03-12,Tat Garnitür Konservesi 550 gr,69.00
2026-03-12,Burcu Ev Tipi Acı Biber Salçası 600 gr,135.00
2026-03-12,Tamek Bezelye Konservesi Cam 670 gr,75.00
2026-03-12,Penguen Kornişon Turşusu Acılı 330 gr,90.00
2026-03-12,Penguen Garnitür 345 gr,55.00
2026-03-12,Tukaş Barbunya Pilaki 400 gr,55.00
2026-03-12,Tukaş Biberiye Turşusu 335 gr,68.00
2026-03-12,Tukaş Yakan Acı Biber Cam 335 gr,69.00
2026-03-12,Burcu Közlenmiş Biber 560 gr,140.00
2026-03-12,Tukaş Domates Salçası 350 gr,48.00
2026-03-12,Yakamoz Biberiye Turşusu 650 ml,172.00
2026-03-12,Yakamoz Biberiye Turşusu 345 ml,105.00
2026-03-12,Bağdat Pul Biber Ekonomik Poşet 210 gr,125.00
2026-03-12,Bağdat Mahlep 30 gr,130.00
2026-03-12,Bağdat Karabiber Tane 40 gr,60.00
2026-03-12,Kaan Tatlı Toz Biber 60 gr,52.00
2026-03-12,Kaan Mavi Haşhaş 50 gr,45.00
2026-03-12,Kaan Acı Toz Biber 60 gr,49.00
2026-03-12,Kaan Nane 25 gr,32.00
2026-03-12,Bağdat Tavuk Harçı 65 gr,45.00
2026-03-12,Kaan Mahlep 50 gr,34.00
2026-03-12,Bağdat Çörek Otu 75 gr,70.00
2026-03-12,Kaan Extra Acı Pul Biber 40 gr,65.00
2026-03-12,Kaan Susam 60 gr,37.00
2026-03-12,Kaan Nane 45 gr,49.00
2026-03-12,Kaan Karanfil 15 gr,45.00
2026-03-12,Kaan Kekik 25 gr,60.00
2026-03-12,Kaan Pasta Süsü 40 gr,22.00
2026-03-12,Bağdat Tuzluklu Kapak Zerdeçal 48 gr,65.00
2026-03-12,Bağdat Zerdeçal 70 gr,60.00
2026-03-12,Bağdat Zencefil 60 gr,55.00
2026-03-12,Kaan Karbonat 100 gr,20.00
2026-03-12,Kaan Kekik 45 gr,97.00
2026-03-12,Kaan Nane 75 gr,95.00
2026-03-12,Rizkop Toz Şeker 1 kg,50.00
2026-03-12,Osmanlı Sargılı Küp Şeker 750 gr,79.00
2026-03-12,Osmanlı Kesme Şeker 750 gr,55.00
2026-03-12,Osmanlı Kesme Şeker 1 kg,68.00
2026-03-12,Bizim Bulyon Et Yerli Besi 120 Gr,53.00
2026-03-12,Burcu Büfe Tipi Ketçap Acılı 650 Gr,69.00
2026-03-12,Bizim Mayonez 330 gr,98.00
2026-03-12,Bizim Mutfak Ketçap Acılı 400 Gr,53.00
2026-03-12,Penguen Jalapeno Acı Biber Turşusu 350 gr,85.00
2026-03-12,Knorr Tavuk Çeşni Baharat Sarım 34 Gr,50.00
2026-03-12,Knorr Besamel Sos 70 gr,60.00
2026-03-12,Zaika Tarhana 500 Gr,120.00
2026-03-12,Afia Ketçap 600 gr,95.00
2026-03-12,Tadım Tadımca Yer Fıstıklı 30 gr,9.90
2026-03-12,"Rizze Osmancık Pirinç 2,5 Kg",189.00
2026-03-12,Knorr Kekikli Fesleğenli Susamlı Çeşni 29 gr,50.00
2026-03-12,Tariş 1915 Natürel Sızma Zeytinyağı 5 lt,1890.00
2026-03-12,Tat Ketçap 650 gr,90.00
2026-03-12,Duru Pratik Haşlanmış Nohut 400 Gr,40.00
2026-03-12,Duru Pratik Haşlanmış Fasulye 400 Gr,40.00
2026-03-12,Tat Meksika Fasulyesi 410 gr,65.00
2026-03-12,Tat Domates Suyu Cam 1 lt,75.00
2026-03-12,Saray Tuzsan İri Salamura 3 kg,45.00
2026-03-12,Yakamoz Karışık Turşu 3 kg,275.00
2026-03-12,Tat Mayonez 330 ml,110.00
2026-03-12,Kaan Çörek Otu 60 gr,55.00
2026-03-12,Kaan Dolmalık Fıstık 20 gr,210.00
2026-03-12,Kaan Extra Acı Pul Biber 100 gr,125.00
2026-03-12,Kaan Karabiber 110 gr,190.00
2026-03-12,Kaan Kuş Üzümü 40 gr,90.00
2026-03-12,Kaan Tarçın Kabuk 35 gr,45.00
2026-03-12,Bağdat Nane 70 gr,65.00
2026-03-12,Nestle Corn Flakes Mısır Gevreği 200 gr,85.00
2026-03-12,Süperfresh Elma Dilimli Patates 1 kg,175.00
2026-03-12,Tariş Üzüm Sirkesi Pet 500 ml,60.00
2026-03-12,Sadıkoğlu Patlak Mısır 1 kg,54.90
2026-03-12,Sadıkoğlu Barbunya 1 kg,215.00
2026-03-12,Öncü Acı-Tatlı Biber Salçası Pet Kavanoz 1650 Gr,289.00
2026-03-12,Kale Bakliyat Mısır Korkot Kg,50.00
2026-03-12,Kale Bakliyat Kesme Şeker Kg,65.00
2026-03-12,Pınar Pizza Ekonomik 4’lü 800 gr,239.00
2026-03-12,Lezita Baton Sucuk 450 gr,115.00
2026-03-12,Lezita Piliç Kasap Köfte 1 kg,240.00
2026-03-12,Lezita Çıtır Kova Piliç 850 gr,199.00
2026-03-12,Biryağ Ayçiçek Yağı 2 lt,229.00
2026-03-12,Tat Haşlanmış Nohut 800 Gr,65.00
2026-03-12,Tat Haşlanmış Fasulye 800 gr,75.00
2026-03-12,Torku Toz Şeker 5 Kg,265.00
2026-03-12,Torku Toz Şeker 1 Kg,55.00
2026-03-12,Yayla Gurme Kepekli Pirinç 500 gr,65.00
2026-03-12,Torku Toz Şeker 2 Kg,105.00
2026-03-12,Calve Cheddar Sos 240 gr,90.00
2026-03-12,Tukaş Biber Salçası 700 Gr,110.00
2026-03-12,Başhan Mercimek 2 Kg,149.00
2026-03-12,Duru Bakliyat Pilavlık Bulgur 2 Kg,99.00
2026-03-12,Akçasaray Akçaabat Köfte 500 gr,479.00
2026-03-12,"Naturel Baldo Pirinç 2,5 Kg",229.00
2026-03-12,İndomie Jumbo Sebzeli 120 Gr,25.00
2026-03-12,Banvit Tavuk Schnıtzel 1 Kg,210.00
2026-03-12,Sadıkoğlu Osmancık Pirinç 5 kg,560.00
2026-03-12,Sadıkoğlu Pilavlık Pirinç 5 kg,455.00
2026-03-12,Dr.Oetker Dört Mevsim Kek,130.00
2026-03-12,Rizkop Toz Şeker 5 kg,250.00
2026-03-12,Tukaş Mısır 450 Gr,69.0079.00
2026-03-12,Kaan Tarçın 30 Gr,35.00
2026-03-12,Bereket Et Döner 200 Gr,215.00
2026-03-12,Rizze Kırmızı Mercimek 1 kg,72.00
2026-03-12,Rizze Patlak Mısır 1000 gr,50.00
2026-03-12,Rizze Pilavlık Bulgur 1 kg,42.00
2026-03-12,Rizze Köftelik Bulgur 1 kg,42.00
2026-03-12,"Rizze Kırmızı Mercimek 2,5 kg",180.00
2026-03-12,"Rizze Pilavlık Bulgur 2,5 kg",115.00
2026-03-12,Tukaş Kornişon Turşu 330 gr,65.00
2026-03-12,Tariş Asma Yaprağı Vakumlu 400 gr,165.00
2026-03-12,Yöre Sarımsak Turşusu 340 gr,120.00
2026-03-12,Kaan Kimyon 60 gr,52.00
2026-03-12,Kaan Limon Tuzu 60 gr,40.00
2026-03-12,Kaan Köri 50 gr,32.00
2026-03-12,"Rizkop Toz Şeker 2,5 kg",125.00
2026-03-12,Burcu Büfe Tipi KEtçap Tatlı 650 Gr,68.00
2026-03-12,Pınar Ketçap Acılı 420 gr,65.00
2026-03-12,Pınar Ketçap 420 gr,65.00
2026-03-12,Afia Mayonez 550 gr,95.00
2026-03-12,NUHUN Ankara Makarna Boncuk 500 Gr,25.90
2026-03-12,SuperFresh Ispanak 450 Gr,95.00
2026-03-12,Tatküpü Esmer Küp Şeker 500 Gr,60.00
2026-03-12,"Rizze Baldo Pirinç 2,5 kg",300.00
2026-03-12,Tariş Ayçiçek Yağı 4 Lt,435.00
2026-03-12,Duru Bakliyat Baldo Pirinç 2 kg,290.00
2026-03-12,Duru Bakliyat Osmancık Pirinç 2 kg,259.00
2026-03-12,Duru Bakliyat Kırmızı Futbol Mercimek 2 kg,289.00
2026-03-12,Duru Bakliyat Kameo Pirinç 5 kg,660.00
2026-03-12,Tamek Garnitür 550 Gr Cam,80.00
2026-03-12,Tukaş Ketçap 650 gr+ Mayonez 550 gr,109.00
2026-03-12,Trakyağ Ayçiçek Yağı Pet 5 Lt,499.00
2026-03-12,Danone Krema 200 ml,28.00
2026-03-12,İndomie Jumbo Körili Hazır Noodle 120Gr,25.00
2026-03-12,Sadıkoğlu Kırmızı Mercimek 2 Kg,275.00
2026-03-12,Banvit Nuget 1000 Gr,210.00
2026-03-12,Duru Bakliyat Esmer Çiğ Köftelik Bulgur 1kg,50.00
2026-03-12,Burcu Biber Salçası Tatlı 1500 Gr,315.00
2026-03-12,Eti Form Zeytin Domates 40 Gr,14.50
2026-03-12,Başhan Luna Pilavlık Pirinç 2 Kg,139.00
2026-03-12,Kaan Sarımsak Tozu 40 gr,30.00
2026-03-12,Buhara Acı Pulbiber 400 Gr,140.00
2026-03-12,Mutlu Makarna Yüksük 500 Gr,19.90
2026-03-12,Mutlu Makarna Tel Şehriye 500 Gr,19.90
2026-03-12,Mutlu Makarna Spagetti 500 Gr,19.90
2026-03-12,Mutlu Makarna Kalem 500 Gr,19.90
2026-03-12,Mutlu Makarna Mantı 500 Gr,19.90
2026-03-12,Mutlu Makarna Fiyonk 500 Gr,19.90
2026-03-12,Mutlu Makarna Burgu 500 Gr,19.90
2026-03-12,Mutlu Makarna Arpa Şehriye 500 Gr,19.90
2026-03-12,Tadım Portakallı Bademli Bar 30 gr,25.00
2026-03-12,Burcu Bezelye Konserve 830 gr,75.00
2026-03-12,Duru Pratik Haşlanmış Garnitür 400 Gr,55.00
2026-03-12,Duru Pratik Barbunya Pilaki 400 Gr,69.00
2026-03-12,Duru Pratik Kısır 250 Gr,55.00
2026-03-12,Duru Pratik Nohutlu Bulgur Pilavı 250 Gr,49.00
2026-03-12,Duru Pratik Kavurmalı Bulgur Pilavı 250 Gr,70.00
2026-03-12,Duru Pratik Garnitürlü Bulgur Pilavı 250 Gr,40.00
2026-03-12,Tukaş Ketçap Tatlı 650 Gr,65.00
2026-03-12,Tukaş Ketçap Acı 650 Gr,65.00
2026-03-12,Tukaş Mayonez 550 Gr,70.00
2026-03-12,Sosero Peynir Dolgulu Kiraz Biber 290 Gr,140.00
2026-03-12,Kale Bakliyat Sargılı Şeker Kg,82.00
2026-03-12,Tatküpü Küp Şeker 1000 gr,65.00
2026-03-12,Yayla Pilavlık Pirinç 2 kg,210.00
2026-03-12,Yayla Gönen Baldo Pirinç 1 Kg,139.00
2026-03-12,Yayla Jasmine Pirinç 1 kg,110.00
2026-03-12,Yayla Pilavlık Bulgur 2 Kg,99.00
2026-03-12,Yayla Siyah Pirinç 500 gr,95.00
2026-03-12,Yayla Dermason Fasulye 8 mm 1 Kg,109.00
2026-03-12,Yayla Gönen Baldo Pirinç 2 Kg,189.00
2026-03-12,Yayla Köftelik Bulgur 1 Kg,49.00
2026-03-12,Yayla Pilavlık Bulgur 1 Kg,49.00
2026-03-12,Yayla Osmancık Pirinç 1 Kg,115.00
2026-03-12,Yayla Kırmızı Mercimek 1 Kg,130.00
2026-03-12,Yayla Yerli Pilavlık Pirinç 1 Kg,99.00
2026-03-12,Sadıkoğlu Dermason Fasulye (8mm) 1 kg,115.00
2026-03-12,Sadıkoğlu Pilavlık Bulgur 2 Kg,110.00
2026-03-12,Sadıkoğlu Kırık Pirinç 1 kg,48.00
2026-03-12,Sadıkoğlu Basmati Pirinç 1 Kg,110.00
2026-03-12,Sadıkoğlu Baldo Pirinç 5 kg,650.00
2026-03-12,Duru Lival Chia 250 Gr,75.00
2026-03-12,Duru Bakliyat Lival Beyaz Kinoa 250 Gr,160.00
2026-03-12,Duru Bakliyat Karabuğday 1 kg,95.00
2026-03-12,Kaan Hatmi Çiçeği Çayı 25 Gr,27.00
2026-03-12,Doğuş Bitki Çayı Kırmızı Meyve 20 Lİ,69.00
2026-03-12,Salamura Yaprak Kg,210.00
2026-03-12,Turşu Berrak Pancar KG,130.00
2026-03-12,TURŞU KORNISON KG N-10,240.00
2026-03-12,TURŞU ACI BIBER KG,250.00
2026-03-12,Jalapeno Yöre Peynir Dolgulu Kiraz Kg- Net 2 Kg,450.00
2026-03-12,Turşu Berrak Lahana KG,95.00
2026-03-12,Komili Mısır Yağı 1 lt Pet,115.00
2026-03-12,COTANAK ÇİÇEK YAĞI PET 2 LT,240.00
2026-03-12,Trakyağ Ayçiçek Yağı 4 Lt,419.00
2026-03-12,Komili Ayçiçek Yağı 5 Lt Pet,520.00
2026-03-12,Filiz Sebzeli Burgu makarna 350 Gr,35.00
2026-03-12,Filiz Yumurtalı Kırpık makarna 350 Gr,40.00
2026-03-12,Filiz Yumurtalı Erişte makarna 350 Gr,40.00
2026-03-12,Barilla Makarna Kalem 500 Gr,45.00
2026-03-12,Filiz Yumurtalı Bukle makarna 350 gr,40.00
2026-03-12,NUHUN Ankara Kepekli Spagetti Makarna 350 GR,28.00
2026-03-12,Nuhun Ankara Makarna Tam Buğday Penne 500 gr,30.00
2026-03-12,Kaan Yeni bahar 30 Gr,70.00
2026-03-12,DOĞASAL NANE 45GR,55.00
2026-03-12,Knorr Tavuk Acılı Sos Baharatlı 31 Gr,50.00
2026-03-12,KAAN KEKIK 75 GR,150.00
2026-03-12,KNOR ÇABUK ÇORBA KREMALI MANTAR ET 19 G,16.00
2026-03-12,KNOR MAKARNA SOSU 45GR BOLONEZ,60.00
2026-03-12,Tarpak Beyaz Sirke 1 Lt,50.00
2026-03-12,Tamek Barbunya Pilaki 190 gr,55.00
2026-03-12,Tamek Ketçap 600 Gr,95.00
2026-03-12,DOĞASAL KARANFİL 20 GR,55.00
2026-03-12,Tat Zeytinyağlı Fasulye 350 gr,80.00
2026-03-12,Bizim Köfte Harcı 2 li 85 Gr,45.00
2026-03-12,DOĞASAL PUL BİBER 110GR,95.00
2026-03-12,Üçel Akide Şekeri 300 gr,66.00
2026-03-12,TUKAS JALABONE 335 GR,60.00
2026-03-12,Tukaş Ranch Sos 335 Gr,50.00
2026-03-12,KAAN TATLI PUL BIBER 40 GR,55.00
2026-03-12,TAT HAZIR YEMEK PATLICAN KIZARTMA 200 GR,60.00
2026-03-12,Tat Kahvaltılık Sos 300 CC,79.00
2026-03-12,TAT 1/2 FASULYE PILAKI 300GR,65.00
2026-03-12,DOĞASAL TATLI PUL BİBER 110 GR,110.00
2026-03-12,DOĞASAL MAHLEP 40 GR,32.00
2026-03-12,DOĞASAL TARÇIN TOZ 60 GR,44.00
2026-03-12,Bağdat Limon Tuzu 60 gr,35.00
2026-03-12,Knorr Mangal Harcı 37 Gr,50.00
2026-03-12,Kaan Yeditürlü 50 gr,45.00
2026-03-12,TAMEK PATLICAN KIZARTMASI 380GR,120.00
2026-03-12,TAMEK BİBERİYE CAM 330 GR,115.00
2026-03-12,DOĞASAL YENİ BAHAR 40 GR,80.00
2026-03-12,Bizim Çıtır Pane Harcı 88 Gr,43.00
2026-03-12,Tukaş Közlenmiş Patlıcan 650 Gr,80.00
2026-03-12,Kemal Kükrer Beyaz Sirke 2 lt,69.90
2026-03-12,Sadıkoğlu Lüx Baldo Pirinç 2 Kg,219.00
2026-03-12,KNOR SEBZELİ ÇEŞNİ 65 GR,65.00
2026-03-12,Calve Acı Peri Peri Sos 245 Gr,85.00
2026-03-12,TAMEK SALCA BİBER CAM 540GR,130.00
2026-03-12,TAMEK KORNIŞON TURŞU 680 GR,160.00
2026-03-12,TAT BIBER SALÇASI 1700GR,245.00
2026-03-12,Doğasal Acı Meksika Biberi 35 Gr,75.00
2026-03-12,TAMEK ACI BIBER TURŞU 330 GR,115.00
2026-03-12,TAMEK KAHVALTILIK SOS 300GR,93.00
2026-03-12,DOĞASAL SARIMSAK SOSU 60 GR,45.00
2026-03-12,DOĞASAL KIŞ ÇAYI 50GR,110.00
2026-03-12,DOĞASAL KİMYON 60 GR,60.00
2026-03-12,DOĞASAL KARABİBER TANE 40 GR,62.00
2026-03-12,Bağdat Köfte Baharatı 65 Gr,45.00
2026-03-12,KAAN ZENCEFİL KÖK 35 GR,53.00
2026-03-12,TUKAS Haşlanmış Nohut 800 Gr,80.00
2026-03-12,Cihan İri Salamura Tuz 3 Kg,49.00
2026-03-12,BURCU HAŞLANMIŞ NOHUT 600GR,73.00
2026-03-12,KAAN ACI ISOT BIBER 60GR,50.00
2026-03-12,KAAN SUSAM 120GR,70.00
2026-03-12,TAMEK BARBUNYA PILAKI 420GR,85.00
2026-03-12,Veg Bones Parça İlikli Kemik Suyu 480 ML,90.00
2026-03-12,TAMEK SALCA BİBER ACI CAM 540GR,130.00
2026-03-12,TAT GARNITUR 340GR,48.00
2026-03-12,DOĞASAL KARBONAT 130GR,33.00
2026-03-12,DOĞASAL ÇÖREK OTU 60 GR,55.00
2026-03-12,DOĞASAL KEKİK 45 GR,99.00
2026-03-12,DOĞASAL HAŞHAŞ MAVİ 60 GR,55.00
2026-03-12,Bağdat Karbonat 150 Gr,35.00
2026-03-12,BILLUR TUZ 250GR TUZLUKLU,28.00
2026-03-12,PINAR TON BALIK 150GR*2,285.00
2026-03-12,TUKAS FASULYE PILAKI 400 GR TNK,55.00
2026-03-12,Kemal Kükrer Elma Sirkesi 500 ML,125.00
2026-03-12,Kemal Kükrer Üzüm Sirkesi 500 ML Pt,129.00
2026-03-12,İndomie Bardak Noodle Tavuklu 60 Gr,40.00
2026-03-12,İndomie Bardak Noodle Sebzeli 60 Gr,40.00
2026-03-12,İndomie Bardak Noodle Etli 60 Gr,40.00
2026-03-12,İndomie Bardak Noodle Körili 60 Gr,40.00
2026-03-12,S.FRESH BARBUNYA 450GR,195.00
2026-03-12,S.FRESH GARNİTÜR 450 GR,70.00
2026-03-12,S.FRESH RULO BÖREK PATATESLİ 500 GR,145.00
2026-03-12,Süper Fresh Dana Burger 500 Gr,650.00
2026-03-12,Pek Bolca Milfoy 1000 Gr,120.00
2026-03-12,Pek Pizza Mistro 800 Gr,275.00
2026-03-12,Pınar Karides 400 gr,470.00
2026-03-12,Lezita Kasap Köfte 300 gr,100.00
2026-03-12,Heinz Mayonez 505 Gr,198.00
2026-03-12,Yakamoz Salamura Yaprak 400 GR,215.00
2026-03-12,Başhan Gönen Baldo Pirinç 2 Kg,210.00
2026-03-12,Calve Ketçap + Mayonez Light 1150 Gr,155.00
2026-03-12,Tat Domates Salçası Cam 1500 Gr,210.00
2026-03-12,Pek Klasik Lahmacun 400 Gr,169.00
2026-03-12,PENGUEN KÖZLENMIŞ PATLICAN 520GR CAM,110.00
2026-03-12,TAMEK JALAPENO DİLİMLİ 330GR,85.00
2026-03-12,Pınar Ton Balığı 4*75g 300 Gr,275.00
2026-03-12,No Gluten İrmik 500 Gr,53.00
2026-03-12,No Gluten Portakallı Kurabiye 100 Gr,85.00
2026-03-12,No Gluten Tahinli Kurabiye 100 Gr,85.00
2026-03-12,No Gluten Susamlı Çubuk Kraker 100 Gr,85.00
2026-03-12,No Gluten Karabuğdaylı Baton Ekmek,200.00
2026-03-12,Tamek Kozlenmiş Biber 530 Gr,135.00
2026-03-12,Pek Bolca Karışık Pizza 545 Gr,139.90
2026-03-12,Süperfresh Künefe Şerbetli 200 Gr,100.00
2026-03-12,Süper Fresh Vişne 350 Gr,420.00
2026-03-12,Bizim Mutfak Ketçap 600 gr + Mayonez 540 gr,169.00
2026-03-12,Pek Bolca Pizza 820 Gr,210.00
2026-03-12,Doğa Patates 1000 Gr,90.00
2026-03-12,Hünnap Organik Elma Sirkesi 250 ML,78.00
2026-03-12,Dr.Oetker Pizza Ristorante Karışık 340 Gr,139.00
2026-03-12,Dr.Oetker Pizza Karışık 415 Gr,139.00
2026-03-12,Dr.Oetker Pizza Mozorella 412 GR,139.00
2026-03-12,Dr.Oetker Pizza Ristorante Peynirli 325 Gr,139.00
2026-03-12,Bereket Tavuk Döner 1 Kg,199.00
2026-03-12,Başhan Pilavlık Bulgur 2 kg,69.90
2026-03-12,Tukaş Biber Salçası Acı 1650 Gr,189.00
2026-03-12,Tukaş Biber Salçası Tatlı 1650 Gr,189.00
2026-03-12,Akçasaray Akçaabat Köfte 1000 gr,820.00
2026-03-12,Duru Bakliyat Şehriyeli Pilavlık Bulgur 1 Kg,50.00
2026-03-12,Pek Mantı 1 Kg,119.90
2026-03-12,Pakmaya Şef Krema 200 ML,57.00
2026-03-12,Yayla Patlak Mısır 1 Kg,39.9044.90
2026-03-12,Duru Bakliyat Aşurelik Buğday 1kg,55.00
2026-03-12,Kemal Kükrer Koruk Salata Sosu 250 ML,30.00
2026-03-12,Duru Bakliyat Liva Chia Aç Kat 80 Gr,33.00
2026-03-12,Çankırı Kaya Tuzu 1 Kg,70.00
2026-03-12,Duru Bakliyat Liva Kırmızı Kinoa 250 Gr,110.00
2026-03-12,Yayla Maş Fasulye 500 Gr,75.00
2026-03-12,Tariş Güney Ege Sızma Yağı 1 Lt Tnk,495.00
2026-03-12,Yayla Basmati Pirinç 1 Kg,120.00
2026-03-12,Fersan Limon Suyu 250 ML,56.00
2026-03-12,Duru Aç Kat Yulaf Ezmesi 200 Gr,58.00
2026-03-12,Heinz Ketçap Acılı 375 Gr,105.00
2026-03-12,Beşikci Kaya Tuzu 500 Gr,35.00
2026-03-12,Heinz Sarımsaklı Ketçap 375 gr,110.00
2026-03-12,Süperfresh Taze Fasulye 450 gr,80.00
