District,Rooms,Price
Bayraklı / Alpaslan,1+1,14.000 TL
Bayraklı / Gümüşpala,2+1,14.000 TL
Menemen / Seyrek,1+1,13.500 TL
Karabağlar / Günaltay,2+1,12.000 TL
Urla / Köyler,1+1,12.000 TL
Dikili / Köyler,5+2,10.000 TL
Menemen / Seyrek,1+1,13.000 TL
Dikili / Köyler,5+1,10.000 TL
Çeşme / Köyler,Stüdyo (1+0),12.500 TL
Karabağlar / Yeşilyurt,Stüdyo (1+0),13.500 TL
Bornova / Çamdibi,1+1,10.000 TL
Bornova / Atatürk,1+1,13.000 TL
Menemen / Seyrek,1+1,13.000 TL
Karabağlar,2+1,14.000 TL
Menemen / Seyrek,1+1,13.500 TL
Bornova / Naldöken,2+1,14.000 TL
Buca,1+1,14.000 TL
Ödemiş,2+1,12.500 TL
Karabağlar / Yeşilyurt,1+1,13.000 TL
Buca / Şirinyer,2+1,14.000 TL
Menemen / Seyrek,1+1,13.000 TL
Menemen / Seyrek,1+1,10.000 TL
Konak / Küçükyalı,2+1,12.500 TL
Buca / Şirinyer,Stüdyo (1+0),10.000 TL
Karşıyaka / Cumhuriyet,2+1,13.000 TL
Bornova / Altındağ,2+1,13.000 TL
Menemen / Seyrek,1+1,14.000 TL
Karabağlar / Yeşilyurt,2+1,13.500 TL
Gaziemir,3+1,14.000 TL
Konak / Gültepe,Stüdyo (1+0),11.500 TL
Bornova / Atatürk,1+1,14.000 TL
Gaziemir / Sarnıç,1+1,14.000 TL
Menemen / Seyrek,1+1,12.500 TL
Konak / Gürçeşme,1+1,10.000 TL
Bayraklı,2+1,13.000 TL
Menemen / Seyrek,1+1,13.000 TL
Buca / Şirinyer,2+1,14.000 TL
Ödemiş,2+1,14.000 TL
Bornova / Işıkkent,2+1,14.000 TL
Buca,1+1,14.000 TL
Menemen / Seyrek,1+1,14.000 TL
Bayraklı / Alpaslan,2+1,12.000 TL
Bornova / Çamdibi,2+1,14.000 TL
Menemen / Seyrek,1+1,14.500 TL
Karabağlar / Kibar,1+1,13.000 TL
Bornova / Atatürk,Stüdyo (1+0),12.500 TL
Menemen,1+1,14.500 TL
Bayraklı / Gümüşpala,2+1,11.000 TL
Buca,1+1,14.500 TL
Çiğli / Büyükçiğli,1+1,14.000 TL
Menemen / Seyrek,1+1,14.500 TL
Torbalı / Ayrancılar,1+1,13.000 TL
Menemen / Seyrek,1+1,14.250 TL
Buca / Şirinyer,2+1,13.000 TL
Karabağlar,2+1,13.000 TL
Bornova / Naldöken,1+1,14.000 TL
Buca,Stüdyo (1+0),14.000 TL
Menemen / Seyrek,1+1,13.000 TL
Torbalı / Yazıbaşı,1+1,14.000 TL
Karabağlar / Günaltay,2+1,10.000 TL
Buca / Şirinyer,1+1,13.500 TL
Karabağlar,3+1,12.000 TL
Torbalı / Ayrancılar,2+1,14.000 TL
Buca,2+1,13.000 TL
Karabağlar / Günaltay,2+1,14.000 TL
Menemen / Seyrek,1+1,14.000 TL
Narlıdere,2+1,10.000 TL
Bornova / Atatürk,Stüdyo (1+0),12.500 TL
Buca,1+1,10.000 TL
Menemen / Seyrek,1+1,14.500 TL
Torbalı,2+1,14.500 TL
Balçova,3+1,10.000 TL
Menemen / Ulukent,1+1,12.500 TL
Bayraklı / Alpaslan,1+1,10.000 TL
Menemen / Seyrek,1+1,14.000 TL
Bayraklı / Alpaslan,2+1,13.500 TL
Menemen / Asarlık,2+1,10.500 TL
Buca,1+1,10.000 TL
Konak / Küçükyalı,3+1,12.000 TL
Buca / Şirinyer,3+1,13.000 TL
Menemen / Seyrek,1+1,12.500 TL
Bergama,1+1,12.000 TL
Buca,1+1,14.000 TL
Buca,1+1,13.500 TL
Menemen / Seyrek,1+1,12.000 TL
Tire,2+1,13.000 TL
Menemen / Seyrek,1+1,14.000 TL
Karabağlar,2+1,10.000 TL
Kemalpaşa,1+1,11.000 TL
Menemen / Seyrek,1+1,14.000 TL
Buca / Şirinyer,2+1,13.000 TL
Bornova / Altındağ,1+1,11.000 TL
Menemen / Seyrek,1+1,14.500 TL
Karabağlar / Kibar,2+1,14.000 TL
Konak,2+1,12.000 TL
Buca,1+1,13.000 TL
Buca / Şirinyer,2+1,14.000 TL
Karabağlar / Günaltay,2+1,14.000 TL
Buca,Stüdyo (1+0),13.000 TL
Konak / Eşrefpaşa,1+1,13.000 TL
Buca,1+1,13.900 TL
Menemen / Seyrek,1+1,14.000 TL
Tire,2+0,12.000 TL
Buca / Şirinyer,2+1,14.000 TL
Bayraklı / Alpaslan,1+1,10.500 TL
Bayraklı / Alpaslan,2+1,11.000 TL
Ödemiş,2+1,14.000 TL
Buca,1+1,13.000 TL
Bayraklı / Alpaslan,3+1,14.000 TL
Karabağlar / Günaltay,3+1,14.000 TL
Menemen / Seyrek,1+1,14.500 TL
Bergama,1+1,13.500 TL
Menemen / Seyrek,2+1,14.000 TL
Menemen / Seyrek,1+1,14.000 TL
Konak / Gürçeşme,1+1,11.000 TL
Menemen / Seyrek,1+1,14.000 TL
Konak / Gürçeşme,2+0,10.000 TL
Karabağlar / Kibar,1+1,14.000 TL
Kiraz,2+0,12.000 TL
Buca / İşçievleri,1+1,14.250 TL
Bornova / Atatürk,2+1,12.000 TL
Buca,1+1,14.000 TL
Karabağlar / Kibar,3+1,14.000 TL
Karabağlar / Yeşilyurt,2+1,13.000 TL
Torbalı,1+1,14.500 TL
Bayraklı / Alpaslan,1+1,13.000 TL
Buca / Şirinyer,2+1,13.000 TL
Menemen / Seyrek,1+1,14.500 TL
Bornova / Kazımdirik,3+1,13.000 TL
Seferihisar / Köyler,3+1,12.000 TL
Bergama,Stüdyo (1+0),12.500 TL
Karabağlar,2+1,12.000 TL
Menemen / Seyrek,1+1,14.500 TL
Bornova / Çamdibi,2+1,13.499 TL
Karabağlar / Günaltay,3+1,14.000 TL
Ödemiş,2+1,10.000 TL
Bornova / Atatürk,1+1,14.500 TL
Buca,Stüdyo (1+0),14.000 TL
Konak / Basmane,2+1,12.500 TL
Menemen / Seyrek,1+1,14.000 TL
Buca,1+1,14.000 TL
Karabağlar / Günaltay,2+1,12.000 TL
Menemen / Seyrek,1+1,14.000 TL
Bayraklı / Gümüşpala,2+1,14.000 TL
Buca,1+1,14.500 TL
Menemen,3+1,13.000 TL
Ödemiş,1+1,12.000 TL
Buca,1+1,13.000 TL
Buca / Şirinyer,2+0,13.000 TL
Menemen / Seyrek,2+1,14.500 TL
Konak / Gürçeşme,3+0,13.000 TL
Menemen / Seyrek,1+1,14.500 TL
Buca,1+1,13.000 TL
Bornova / Naldöken,Stüdyo (1+0),12.000 TL
Torbalı / Ayrancılar,2+1,10.000 TL
Menemen / Asarlık,2+1,13.000 TL
Menemen / Seyrek,1+1,13.500 TL
Menemen / Seyrek,1+1,13.000 TL
Menemen / Seyrek,1+1,13.000 TL
Seferihisar,2+1,13.000 TL
Karabağlar / Yeşilyurt,1+1,10.000 TL
Bayraklı / Alpaslan,2+1,14.000 TL
Menemen,3+1,11.500 TL
Buca / Şirinyer,2+0,13.000 TL
Bergama,3+1,14.000 TL
Tire,1+1,12.000 TL
Menemen / Asarlık,2+1,12.000 TL
Ödemiş,3+1,13.000 TL
Buca / İşçievleri,1+1,14.500 TL
Bornova / Naldöken,1+1,14.500 TL
Narlıdere,1+1,14.000 TL
Karşıyaka / Cumhuriyet,2+1,14.000 TL
Buca,1+1,14.000 TL
Ödemiş,1+1,12.000 TL
Menemen / Seyrek,1+1,12.000 TL
Menemen / Seyrek,1+1,14.000 TL
Ödemiş,2+1,14.000 TL
Menemen / Seyrek,1+1,14.000 TL
Konak / Eşrefpaşa,2+1,13.000 TL
Bayraklı,2+1,12.000 TL
Buca,1+1,13.000 TL
Karabağlar / Günaltay,3+1,13.000 TL
Torbalı / Ayrancılar,2+1,14.000 TL
Konak / Kahramanlar,Stüdyo (1+0),14.000 TL
Bayraklı / Alpaslan,2+1,13.000 TL
Torbalı,2+1,14.000 TL
Bayraklı / Alpaslan,3+1,12.000 TL
Karabağlar / Kibar,2+1,11.000 TL
Bayraklı / Gümüşpala,2+1,11.000 TL
Menderes / Görece,2+1,11.000 TL
Menemen / Seyrek,1+1,12.500 TL
Menemen,1+1,12.500 TL
Bayındır,2+1,14.000 TL
Bornova / Köyler,2+1,14.500 TL
Buca,2+1,12.500 TL
Menemen / Seyrek,1+1,14.500 TL
Karabağlar,2+1,13.000 TL
Buca,1+1,13.000 TL
Tire,3+1,13.500 TL
Menemen / Seyrek,1+1,14.000 TL
Menemen / Seyrek,1+1,13.000 TL
Bayraklı / Gümüşpala,1+1,13.500 TL
Torbalı / Ayrancılar,1+1,14.000 TL
Karabağlar,2+1,13.000 TL
Torbalı,3+1,14.000 TL
Bornova / Atatürk,2+1,13.000 TL
Buca,1+1,12.000 TL
Buca,1+1,14.000 TL
Bayraklı / Alpaslan,2+1,14.000 TL
Menemen / Seyrek,1+1,14.500 TL
Konak / Eşrefpaşa,2+1,12.000 TL
Menemen / Seyrek,1+1,12.000 TL
Buca,2+1,14.000 TL
Torbalı,1+1,14.000 TL
Gaziemir / Sarnıç,1.5+1,13.500 TL
Buca,1+1,13.000 TL
Menemen / Seyrek,1+1,13.000 TL
Bayraklı,2+1,14.000 TL
Bayraklı / Gümüşpala,2+1,11.000 TL
Buca,Stüdyo (1+0),14.000 TL
Menemen / Seyrek,1+1,13.250 TL
Menemen / Seyrek,1+1,13.500 TL
Ödemiş,3+1,13.000 TL
Buca,Stüdyo (1+0),10.000 TL
Menemen / Seyrek,1+1,14.500 TL
Konak / Kahramanlar,4+0,14.000 TL
Bayraklı / Gümüşpala,2+1,13.000 TL
Bornova / Naldöken,2+1,11.000 TL
Menemen / Seyrek,1+1,13.250 TL
Bayraklı / Alpaslan,2+1,12.000 TL
Torbalı,3+1,14.250 TL
Bornova / Atatürk,3+1,12.000 TL
Konak / Gürçeşme,1+1,10.000 TL
Bayraklı / Alpaslan,1+1,14.000 TL
Menemen / Seyrek,1+1,14.950 TL
Bornova / Naldöken,1+1,14.000 TL
Buca,1+1,12.000 TL
Buca,Stüdyo (1+0),13.000 TL
Menemen / Seyrek,1+1,14.000 TL
Bayraklı / Alpaslan,3+1,14.000 TL
Karabağlar / Yeşilyurt,2+1,14.000 TL
Karabağlar / Günaltay,2+1,13.500 TL
Bayraklı / Soğukkuyu,2+1,14.500 TL
Buca,1+1,11.000 TL
Buca,1+1,14.000 TL
Buca,Stüdyo (1+0),12.000 TL
Karabağlar,2+1,13.000 TL
Bornova / Atatürk,2+1,11.000 TL
Selçuk,1+1,12.000 TL
Bornova / Köyler,1+1,14.000 TL
Urla,3+1,10.000 TL
Menemen / Seyrek,1+1,14.000 TL
Menemen / Seyrek,1+1,13.000 TL
Menemen / Seyrek,1+1,12.500 TL
Menemen / Seyrek,1+1,12.000 TL
Buca,1+1,14.000 TL
Konak / Basmane,1+1,10.000 TL
Bornova,Stüdyo (1+0),14.000 TL
Bayraklı,2+1,12.000 TL
Menemen / Ulukent,,12.000 TL
Menemen / Seyrek,1+1,13.500 TL
Bayraklı / Alpaslan,3+1,14.000 TL
Ödemiş,1+1,13.000 TL
Buca,1+1,14.500 TL
Ödemiş,2+1,12.500 TL
Buca,Stüdyo (1+0),13.000 TL
Menemen / Seyrek,1+1,14.500 TL
Karabağlar / Kibar,2+1,14.500 TL
Bergama,3+1,13.000 TL
Torbalı / Ayrancılar,1+1,10.000 TL
Buca,1+1,14.500 TL
Bayraklı / Alpaslan,2+1,14.000 TL
Torbalı,2+0,14.000 TL
Dikili / Köyler,4+1,10.000 TL
Menemen / Seyrek,1+1,14.500 TL
Bornova / Naldöken,2+1,12.000 TL
Menemen / Seyrek,Stüdyo (1+0),13.500 TL
Buca,2+0,14.000 TL
Buca / Şirinyer,2+1,12.000 TL
Buca,1+1,14.999 TL
Karabağlar / Günaltay,2+1,14.000 TL
Menemen / Seyrek,1+1,13.500 TL
Buca / Şirinyer,3+1,13.000 TL
Karabağlar / Fahrettinaltay,2+1,10.000 TL
Menemen / Seyrek,1+1,12.500 TL
Buca,1+1,14.500 TL
Karabağlar / Günaltay,2+1,12.000 TL
Karabağlar,2+1,13.000 TL
Menemen / Seyrek,1+1,14.000 TL
Bayraklı,3+1,14.000 TL
Menemen / Seyrek,1+1,14.500 TL
Karabağlar / Günaltay,2+1,13.000 TL
Konak / Kahramanlar,Stüdyo (1+0),14.000 TL
Buca,1+1,14.500 TL
Buca,1+1,14.500 TL
Urla / Köyler,1+1,14.000 TL
Buca,1+1,14.000 TL
Bornova,Stüdyo (1+0),12.000 TL
Buca,3+1,10.000 TL
Bornova / Naldöken,2+1,10.000 TL
Tire,2+1,14.000 TL
Çiğli / Büyükçiğli,2+1,14.000 TL
Çiğli / Balatçık,Stüdyo (1+0),14.000 TL
Bayraklı / Alpaslan,3+1,12.500 TL
Buca / Şirinyer,2+1,14.000 TL
Bornova / Çamdibi,1+1,14.500 TL
Buca,2+1,13.000 TL
Bayraklı / Alpaslan,2+1,12.000 TL
Selçuk / Köyler,,10.000 TL
Menemen / Seyrek,1+1,13.000 TL
Konak / Yenişehir,1+1,14.000 TL
Karabağlar / Kibar,2+1,10.000 TL
Buca,Stüdyo (1+0),12.500 TL
Bayraklı / Gümüşpala,3+1,13.000 TL
Menemen / Seyrek,1+1,14.000 TL
Bayraklı / Alpaslan,2+1,13.000 TL
Buca,2+1,14.500 TL
Buca,1+1,14.500 TL
Ödemiş,2+1,13.000 TL
Bornova / Naldöken,3+1,14.000 TL
Ödemiş,2+1,13.500 TL
Karabağlar / Kibar,1+1,10.000 TL
Menemen / Seyrek,1+1,14.000 TL
Ödemiş,2+1,14.000 TL
Bornova / Naldöken,3+1,10.000 TL
Buca,1+1,14.000 TL
Buca,1+1,14.500 TL
Bayraklı / Gümüşpala,2+1,12.000 TL
Konak / Gültepe,2+1,11.000 TL
Karabağlar,2.5+1,13.000 TL
Bornova / Köyler,1+1,12.500 TL
Menemen / Seyrek,1+1,14.500 TL
Menemen / Seyrek,1+1,14.000 TL
Ödemiş,2+1,12.000 TL
Buca,Stüdyo (1+0),11.500 TL
Menemen / Seyrek,1+1,14.000 TL
Menemen / Seyrek,1+1,13.750 TL
Menemen / Seyrek,1+1,13.500 TL
Ödemiş,2+1,14.000 TL
Buca,2+1,14.500 TL
Buca,Stüdyo (1+0),13.000 TL
Konak / Gültepe,2+1,11.000 TL
Gaziemir,2+0,14.000 TL
Tire,2+1,10.000 TL
Buca / Şirinyer,1+1,14.000 TL
Buca / Şirinyer,2+1,13.000 TL
Menemen / Seyrek,1+1,12.500 TL
Bayraklı / Alpaslan,2+1,10.000 TL
Bayraklı / Alpaslan,2+1,14.000 TL
Bayraklı / Alpaslan,2+1,12.000 TL
Konak / Gürçeşme,2+1,11.500 TL
Menemen / Seyrek,1+1,14.500 TL
Buca / Şirinyer,2+1,13.000 TL
Torbalı,2+1,14.000 TL
Karabağlar / Günaltay,3+1,12.000 TL
Menemen / Koyundere,1+1,14.000 TL
Bayraklı / Alpaslan,2+1,14.000 TL
Kiraz,2+1,14.000 TL
Ödemiş,3+1,13.000 TL
Bornova / Naldöken,2+0,12.000 TL
Menemen / Seyrek,1+1,12.750 TL
Buca,1+1,14.000 TL
Torbalı / Ayrancılar,1+1,14.500 TL
Bornova / Kazımdirik,3+1,11.000 TL
Selçuk,1+1,12.000 TL
Menemen / Seyrek,1+1,14.000 TL
Bayraklı / Gümüşpala,2+1,12.500 TL
Menemen / Seyrek,1+1,13.000 TL
Buca,1+1,14.000 TL
Menemen / Seyrek,1+1,13.500 TL
Menemen / Seyrek,1+1,14.000 TL
Bornova / Kazımdirik,4+0,14.000 TL
Konak / Eşrefpaşa,2+0,10.000 TL
Bornova / Kazımdirik,4+1,12.000 TL
Buca / Şirinyer,Stüdyo (1+0),11.000 TL
Bayraklı / Alpaslan,2+0,14.000 TL
Bayraklı,3+0,14.500 TL
Buca,1+1,14.000 TL
Menemen / Seyrek,1+1,16.000 TL
Dikili / Köyler,4+1,15.000 TL
Buca,1+1,15.500 TL
Buca,1+1,15.500 TL
Çiğli / Büyükçiğli,2+1,15.000 TL
Karabağlar / Yeşilyurt,2+1,15.000 TL
Aliağa,2+1,15.000 TL
Buca,1+1,16.000 TL
Tire,1+1,15.000 TL
Buca,1+1,15.000 TL
Bayraklı,2+1,16.000 TL
Karabağlar,2+1,15.000 TL
Konak / Alsancak,1+1,16.000 TL
Karabağlar / Yeşilyurt,3+1,15.000 TL
Torbalı / Ayrancılar,1+1,15.000 TL
Buca,1+1,15.000 TL
Urla,1+1,15.000 TL
Buca,Stüdyo (1+0),15.000 TL
Bayraklı / Alpaslan,2+1,16.000 TL
Menemen / Seyrek,1+1,16.000 TL
Menemen / Seyrek,1+1,15.000 TL
Karabağlar,1+1,15.000 TL
Menemen / Asarlık,1+1,16.000 TL
Karabağlar / Günaltay,2+1,15.000 TL
Bergama,3+1,16.000 TL
Menemen / Seyrek,1+1,15.000 TL
Selçuk,2+1,16.000 TL
Bornova / Naldöken,3+1,15.500 TL
Bergama,3+1,16.000 TL
Menemen,1+1,16.000 TL
Tire,2+1,15.500 TL
Bornova / Pınarbaşı,3+1,15.000 TL
Buca,1+1,16.000 TL
Buca,1+1,15.000 TL
Ödemiş,2+1,15.000 TL
Ödemiş / Zeytinlik,3+1,15.000 TL
Torbalı,3+1,16.000 TL
Buca,1+1,15.000 TL
Menemen / Seyrek,1+1,15.000 TL
Menemen / Seyrek,1+1,15.750 TL
Ödemiş / Birgi,1+1,15.000 TL
Buca,1+1,16.000 TL
Buca,1+1,16.000 TL
Menemen / Seyrek,1+1,16.000 TL
Menemen / Seyrek,1+1,15.000 TL
Ödemiş,1+1,15.000 TL
Bornova / Altındağ,2+0,15.000 TL
Menemen / Seyrek,1+1,15.000 TL
Torbalı / Ayrancılar,2+1,15.500 TL
Bayraklı,2+1,15.000 TL
Buca,1+1,16.000 TL
Seferihisar,1+1,16.000 TL
Buca,1+1,16.000 TL
Bayraklı / Gümüşpala,3+1,16.000 TL
Buca,1+1,15.000 TL
Ödemiş,2+1,16.000 TL
Buca / İşçievleri,3+1,15.000 TL
Buca,1+1,15.000 TL
Menemen / Seyrek,1+1,15.500 TL
Menemen / Seyrek,1+1,15.000 TL
Buca,1+1,16.000 TL
Torbalı / Ayrancılar,2+1,15.500 TL
Buca / Şirinyer,3+1,16.000 TL
Menemen / Seyrek,1+1,15.500 TL
Buca,1+1,15.000 TL
Buca,1+1,15.500 TL
Karabağlar / Günaltay,3+1,15.500 TL
Buca,2+0,15.000 TL
Menemen,1+1,16.000 TL
Kemalpaşa,1+1,16.000 TL
Menemen,3+1,16.000 TL
Buca,1+1,15.500 TL
Ödemiş,2+1,15.000 TL
Buca,1+1,15.000 TL
Buca,1+1,15.000 TL
Buca,1+1,16.000 TL
Karabağlar / Günaltay,2+1,15.000 TL
Tire,3+1,16.000 TL
Bayraklı / Alpaslan,2+1,15.000 TL
Torbalı / Ayrancılar,2+1,15.000 TL
Ödemiş,2+1,16.000 TL
Menemen / Seyrek,1+1,15.000 TL
Buca,1+1,15.500 TL
Menemen / Seyrek,1+1,16.000 TL
Buca,1+1,15.000 TL
Torbalı,3+1,15.000 TL
Buca,1+1,15.000 TL
Torbalı,1+1,15.000 TL
Karabağlar / Kibar,3+1,16.000 TL
Buca / İşçievleri,2+1,15.500 TL
Buca / Şirinyer,3+1,15.000 TL
Menemen / Koyundere,1+1,15.500 TL
Menemen / Seyrek,1+1,15.000 TL
Buca,1+1,16.000 TL
Konak / Gürçeşme,2+1,16.000 TL
Menemen / Seyrek,1+1,16.000 TL
Tire,2+1,16.000 TL
Buca / Şirinyer,2+1,16.000 TL
Buca,1+1,15.000 TL
Buca,Stüdyo (1+0),15.000 TL
Ödemiş,1+1,15.000 TL
Buca,1+1,16.000 TL
Seferihisar,1+1,15.500 TL
Buca,1+1,15.500 TL
Ödemiş,2+1,15.000 TL
Ödemiş,3+1,15.000 TL
Buca,2+1,16.000 TL
Karabağlar / Fahrettinaltay,3+1,15.000 TL
Torbalı,2+1,15.500 TL
Menemen / Asarlık,2+1,15.000 TL
Buca,1+1,16.000 TL
Bayraklı / Alpaslan,2+1,15.750 TL
Menemen / Seyrek,1+1,16.000 TL
Buca,1+1,15.000 TL
Bornova / Çamdibi,2+1,16.000 TL
Buca,2+1,15.500 TL
Buca,1+1,15.000 TL
Kemalpaşa,3+1,15.000 TL
Bornova / Çamdibi,2+1,16.000 TL
Menemen / Seyrek,1+1,16.000 TL
Buca,1+1,15.000 TL
Menemen / Seyrek,2+1,15.000 TL
Karabağlar,2+1,15.000 TL
Bornova / Naldöken,2+1,15.000 TL
Buca,2+0,15.000 TL
Torbalı / Ayrancılar,2+1,16.000 TL
Torbalı,2+1,15.000 TL
Buca,1+1,16.000 TL
Gaziemir / Sarnıç,2+1,15.000 TL
Tire,2+1,15.000 TL
Bayraklı,2+1,15.000 TL
Menemen / Seyrek,1+1,15.000 TL
Buca,2+1,15.000 TL
Buca / İşçievleri,2+1,15.000 TL
Menemen / Seyrek,1+1,15.000 TL
Buca,Stüdyo (1+0),16.000 TL
Karabağlar / Yeşilyurt,3+1,16.000 TL
Dikili,4+1,15.000 TL
Buca,1+1,15.500 TL
Buca,1+1,16.000 TL
Selçuk,2+1,15.000 TL
Konak / Eşrefpaşa,2+1,15.000 TL
Buca / İşçievleri,2+1,15.000 TL
Ödemiş,2+1,15.000 TL
Bayraklı / Alpaslan,2+1,15.000 TL
Menderes / Gümüldür,1+1,16.000 TL
Bayraklı / Alpaslan,2+1,15.000 TL
Menemen / Seyrek,1+1,15.000 TL
Menemen / Asarlık,2+1,15.000 TL
Buca / İşçievleri,2+1,16.000 TL
Bayraklı / Alpaslan,2+1,15.000 TL
Karabağlar / Yeşilyurt,1+1,15.000 TL
Menemen / Seyrek,1+1,16.000 TL
Çiğli / Ataşehir,2+1,15.000 TL
Buca,2+1,15.250 TL
Bornova / Naldöken,1+1,15.000 TL
Buca,2+1,15.000 TL
Bayraklı,1+1,15.000 TL
Buca,1+1,16.000 TL
Torbalı / Ayrancılar,2+1,15.000 TL
Bergama,3+1,15.000 TL
Buca,2+1,15.500 TL
Buca / Şirinyer,1+1,16.000 TL
Buca / İşçievleri,2+1,15.000 TL
Menemen / Seyrek,1+1,15.000 TL
Buca,1+1,16.000 TL
Menemen / Seyrek,1+1,15.500 TL
Ödemiş,2+1,15.000 TL
Gaziemir / Sarnıç,2+1,15.000 TL
Bornova / Çamdibi,2+1,15.000 TL
Menemen,3+1,16.000 TL
Ödemiş,4+1,15.000 TL
Bayraklı,2+1,15.000 TL
Menemen,3+1,15.000 TL
Bergama,2+1,15.000 TL
Menemen / Seyrek,1+1,16.000 TL
Menemen / Seyrek,2+1,16.000 TL
Karabağlar / Yeşilyurt,3+1,15.000 TL
Torbalı / Ayrancılar,2+1,15.000 TL
Buca,1+1,15.000 TL
Buca,2+0,15.000 TL
