Name,Brand,SalePrice,RegularPrice,StockCode,URL,CategoryURL
Çiroz Kurma Anahtarı Kollu,N/A,1800.0,1800.0,"ÇRZ03            1.800,00 TL            1.440,00 TL           -  +   ADET        Sepete Ekle",/hirdavat-ve-nalbur/kilit-ve-surguler/diger-kilit-cesitleri/prd-ciroz-kurma-anahtari-kollu,https://nalburtek.com/hirdavat-ve-nalbur
Beyaz Çelik Civata DIN 933 8.8 - M6x30,N/A,1.95,1.95,"BC0630           1,95 TL           -  +   ADET        Sepete Ekle",/hirdavat-ve-nalbur/baglanti-elemanlari/civata-cesitleri/beyaz-civatalar/prd-beyaz-celik-civata-8-8-m6-x-30,https://nalburtek.com/hirdavat-ve-nalbur
SGS Posta Kutusu Plastik,N/A,360.0,360.0,"SGS332            360,00 TL            288,00 TL           -  +   ADET        Sepete Ekle",/hirdavat-ve-nalbur/bahce-aletleri/posta-kutulari/prd-sgs-posta-kutusu-plastik,https://nalburtek.com/hirdavat-ve-nalbur
Flap Disk Zımpara Alm-Oksit 180mm NK 40 Kum,N/A,108.0,108.0,"FD140            108,00 TL            94,50 TL           -  +   ADET        Sepete Ekle",/hirdavat-ve-nalbur/zimpara-ege-ve-asindirici-taslar/disk-zimparalar/prd-flap-disk-zimpara-180-mm-40-kum,https://nalburtek.com/hirdavat-ve-nalbur
Beyaz Çelik Civata DIN 933 8.8 - M6x35,N/A,2.21,2.21,"BC0635           2,21 TL           -  +   ADET        Sepete Ekle",/hirdavat-ve-nalbur/baglanti-elemanlari/civata-cesitleri/beyaz-civatalar/prd-beyaz-celik-civata-8-8-m6-x-35,https://nalburtek.com/hirdavat-ve-nalbur
Flap Disk Zımpara Alm-Oksit 180mm NK 60 Kum,N/A,108.0,108.0,"FDZ180060            108,00 TL            94,50 TL           -  +   ADET        Sepete Ekle",/hirdavat-ve-nalbur/zimpara-ege-ve-asindirici-taslar/disk-zimparalar/prd-flap-disk-zimpara-180-mm-60-kum,https://nalburtek.com/hirdavat-ve-nalbur
Beyaz Çelik Civata DIN 933 8.8 - M6x40,N/A,2.36,2.36,"BC0640           2,36 TL           -  +   ADET        Sepete Ekle",/hirdavat-ve-nalbur/baglanti-elemanlari/civata-cesitleri/beyaz-civatalar/prd-beyaz-celik-civata-8-8-m6-x-40,https://nalburtek.com/hirdavat-ve-nalbur
Flap Disk Zımpara Alm-Oksit 180mm NK 80 Kum,N/A,N/A,N/A,FDZ180080               Sepete Ekle,/hirdavat-ve-nalbur/zimpara-ege-ve-asindirici-taslar/disk-zimparalar/prd-flap-disk-zimpara-180-mm-80-kum,https://nalburtek.com/hirdavat-ve-nalbur
Beyaz Çelik Civata DIN 933 8.8 - M6x45,N/A,2.62,2.62,"BC0645           2,62 TL           -  +   ADET        Sepete Ekle",/hirdavat-ve-nalbur/baglanti-elemanlari/civata-cesitleri/beyaz-civatalar/prd-beyaz-celik-civata-8-8-m6-x-45,https://nalburtek.com/hirdavat-ve-nalbur
Beyaz Çelik Civata DIN 933 8.8 - M6x50,N/A,2.85,2.85,"BC0650           2,85 TL           -  +   ADET        Sepete Ekle",/hirdavat-ve-nalbur/baglanti-elemanlari/civata-cesitleri/beyaz-civatalar/prd-beyaz-celik-civata-8-8-m6-x-50,https://nalburtek.com/hirdavat-ve-nalbur
Mapa Kilit-Zincir Kilidi 06 mm,N/A,16.2,16.2,"KZ006            16,20 TL            13,50 TL           -  +   ADET        Sepete Ekle",/hirdavat-ve-nalbur/baglanti-elemanlari/zincir-kilidi-mapa-kilit/prd-mapa-kilit-zincir-kilidi-06-mm,https://nalburtek.com/hirdavat-ve-nalbur
German Çivi Sarı,N/A,138.0,138.0,"GÇ030            138,00 TL            114,00 TL           -  +   KG        Sepete Ekle",/hirdavat-ve-nalbur/baglanti-elemanlari/civi-cesitleri/prd-german-civi-2-5-kg,https://nalburtek.com/hirdavat-ve-nalbur
Mapa Kilit-Zincir Kilidi 08 mm,N/A,27.0,27.0,"KZ008            27,00 TL            18,90 TL           -  +   ADET        Sepete Ekle",/hirdavat-ve-nalbur/baglanti-elemanlari/zincir-kilidi-mapa-kilit/prd-mapa-kilit-zincir-kilidi-08-mm,https://nalburtek.com/hirdavat-ve-nalbur
Çamaşır İpi-Teli Naylon 10mt,N/A,19.25,19.25,"Çİ5022            19,25 TL            13,75 TL           -  +   ADET        Sepete Ekle",/hirdavat-ve-nalbur/ev-ve-yasam-urunleri/camasirlik-cesitleri/prd-camasir-ipi-naylon-10-mt,https://nalburtek.com/hirdavat-ve-nalbur
Beyaz Çelik Civata DIN 933 8.8 - M6x60,N/A,3.37,3.37,"BC0660           3,37 TL           -  +   ADET        Sepete Ekle",/hirdavat-ve-nalbur/baglanti-elemanlari/civata-cesitleri/beyaz-civatalar/prd-beyaz-celik-civata-8-8-m6-x-60,https://nalburtek.com/hirdavat-ve-nalbur
Mapa Kilit-Zincir Kilidi 10 mm,N/A,32.4,32.4,"KZ010            32,40 TL            24,30 TL           -  +   ADET        Sepete Ekle",/hirdavat-ve-nalbur/baglanti-elemanlari/zincir-kilidi-mapa-kilit/prd-mapa-kilit-zincir-kilidi-10-mm,https://nalburtek.com/hirdavat-ve-nalbur
Çamaşır İpi-Teli Çelik 10mt,N/A,27.6,27.6,"Çİ5033            27,60 TL            21,60 TL           -  +   ADET        Sepete Ekle",/hirdavat-ve-nalbur/ev-ve-yasam-urunleri/camasirlik-cesitleri/prd-camasir-ipi-celik-10-mt,https://nalburtek.com/hirdavat-ve-nalbur
Mapa Kilit-Zincir Kilidi 12 mm,N/A,54.0,54.0,"KZ012            54,00 TL            40,50 TL           -  +   ADET        Sepete Ekle",/hirdavat-ve-nalbur/baglanti-elemanlari/zincir-kilidi-mapa-kilit/prd-mapa-kilit-zincir-kilidi-12-mm,https://nalburtek.com/hirdavat-ve-nalbur
Beyaz Çelik Civata DIN 933 8.8 - M6x70,N/A,3.82,3.82,"BC0670           3,82 TL           -  +   ADET        Sepete Ekle",/hirdavat-ve-nalbur/baglanti-elemanlari/civata-cesitleri/beyaz-civatalar/prd-beyaz-celik-civata-8-8-m6-x-70,https://nalburtek.com/hirdavat-ve-nalbur
Mapa Kilit-Zincir Kilidi 16 mm,N/A,108.0,108.0,"KZ016            108,00 TL            89,10 TL           -  +   ADET        Sepete Ekle",/hirdavat-ve-nalbur/baglanti-elemanlari/zincir-kilidi-mapa-kilit/prd-mapa-kilit-zincir-kilidi-16-mm,https://nalburtek.com/hirdavat-ve-nalbur
Mapa Kilit-Zincir Kilidi 20 mm,N/A,162.0,162.0,"KZ020            162,00 TL            124,20 TL           -  +   ADET        Sepete Ekle",/hirdavat-ve-nalbur/baglanti-elemanlari/zincir-kilidi-mapa-kilit/prd-mapa-kilit-zincir-kilidi-20-mm,https://nalburtek.com/hirdavat-ve-nalbur
Beyaz Çelik Civata DIN 933 8.8 - M6x80,N/A,4.83,4.83,"BC0680           4,83 TL           -  +   ADET        Sepete Ekle",/hirdavat-ve-nalbur/baglanti-elemanlari/civata-cesitleri/beyaz-civatalar/prd-beyaz-celik-civata-8-8-m6-x-80,https://nalburtek.com/hirdavat-ve-nalbur
Beyaz Çelik Civata DIN 933 8.8 - M6x90,N/A,5.69,5.69,"BC0690           5,69 TL           -  +   ADET        Sepete Ekle",/hirdavat-ve-nalbur/baglanti-elemanlari/civata-cesitleri/beyaz-civatalar/prd-beyaz-celik-civata-8-8-m6-x-90,https://nalburtek.com/hirdavat-ve-nalbur
Sineklik Teli Fiber 80cm 30mt - 24m2,N/A,1036.8,1036.8,"FS0080            1.036,80 TL            864,00 TL           -  +   TOP        Sepete Ekle",/hirdavat-ve-nalbur/tel-ve-file-cesitleri/sineklik-telleri/prd-sinek-teli-fiber-80-cm-24m2,https://nalburtek.com/hirdavat-ve-nalbur
Sineklik Teli Fiber 120cm 30mt - 36m2,N/A,1555.2,1555.2,"FS0120            1.555,20 TL            1.296,00 TL           -  +   TOP        Sepete Ekle",/hirdavat-ve-nalbur/tel-ve-file-cesitleri/sineklik-telleri/prd-sinek-teli-fiber-120-cm-36-m2,https://nalburtek.com/hirdavat-ve-nalbur
Sineklik Teli Fiber 140cm 30mt - 42m2,N/A,1814.4,1814.4,"FS0140            1.814,40 TL            1.512,00 TL           -  +   TOP        Sepete Ekle",/hirdavat-ve-nalbur/tel-ve-file-cesitleri/sineklik-telleri/prd-sinek-teli-fiber-140-cm-42-m2,https://nalburtek.com/hirdavat-ve-nalbur
Koli Bandı Holtmelt Şeffaf 45x100mt,N/A,120.0,120.0,"KB1100            120,00 TL            90,00 TL           -  +   ADET        Sepete Ekle",/hirdavat-ve-nalbur/bant-cesitleri-ve-aksesuarlar/koli-bantlari/prd-holtmelt-koli-bandi-45x100mt-seffaf,https://nalburtek.com/hirdavat-ve-nalbur
Düz Lama Bağlantı Sac Gönye 20x50mm,N/A,4.28,4.28,"DG2040           4,28 TL           -  +   ADET        Sepete Ekle",/hirdavat-ve-nalbur/baglanti-elemanlari/gonye-ve-kosebentler/prd-duz-gonye-20mm-x-40mm,https://nalburtek.com/hirdavat-ve-nalbur
Beyaz Çelik Civata DIN 933 8.8 - M8x10,N/A,2.21,2.21,"BC0810           2,21 TL           -  +   ADET        Sepete Ekle",/hirdavat-ve-nalbur/baglanti-elemanlari/civata-cesitleri/beyaz-civatalar/prd-beyaz-celik-civata-8-8-m8-x-10,https://nalburtek.com/hirdavat-ve-nalbur
Düz Lama Bağlantı Sac Gönye 20x90mm,N/A,6.64,6.64,"DG2080           6,64 TL           -  +   ADET        Sepete Ekle",/hirdavat-ve-nalbur/baglanti-elemanlari/gonye-ve-kosebentler/prd-duz-gonye-20mm-x-80mm,https://nalburtek.com/hirdavat-ve-nalbur
Beyaz Çelik Civata DIN 933 8.8 - M8x12,N/A,2.23,2.23,"BC0812           2,23 TL           -  +   ADET        Sepete Ekle",/hirdavat-ve-nalbur/baglanti-elemanlari/civata-cesitleri/beyaz-civatalar/prd-beyaz-celik-civata-8-8-m8-x-12,https://nalburtek.com/hirdavat-ve-nalbur
Beyaz Çelik Civata DIN 933 8.8 - M8x15,N/A,2.86,2.86,"BC0815           2,86 TL           -  +   ADET        Sepete Ekle",/hirdavat-ve-nalbur/baglanti-elemanlari/civata-cesitleri/beyaz-civatalar/prd-beyaz-celik-civata-8-8-m8-x-15,https://nalburtek.com/hirdavat-ve-nalbur
Sunta Vidası 3.5x16 (1000 Adet),N/A,312.0,312.0,"SV3516            312,00 TL            272,92 TL           -  +   PAKET        Sepete Ekle",/hirdavat-ve-nalbur/baglanti-elemanlari/vida-cesitleri/sunta-vidalari/prd-sunta-vidasi-pz2-3-5-x-16-1000-adet,https://nalburtek.com/hirdavat-ve-nalbur
Servis Tekeri Döner 80 mm,N/A,256.5,256.5,"STD080            256,50 TL            198,72 TL           -  +   ADET        Sepete Ekle",/hirdavat-ve-nalbur/teker-cesitleri/hafif-sanayi-teker/prd-servis-tekeri-doner-80x30-mm,https://nalburtek.com/hirdavat-ve-nalbur
Sunta Vidası 3.5x18 (1000 Adet),N/A,295.2,295.2,"SV3518            295,20 TL            254,75 TL           -  +   PAKET        Sepete Ekle",/hirdavat-ve-nalbur/baglanti-elemanlari/vida-cesitleri/sunta-vidalari/prd-sunta-vidasi-pz2-3-5-x-18-1000-adet,https://nalburtek.com/hirdavat-ve-nalbur
Servis Tekeri Döner 100 mm,N/A,270.0,270.0,"STD100            270,00 TL            208,98 TL           -  +   ADET        Sepete Ekle",/hirdavat-ve-nalbur/teker-cesitleri/hafif-sanayi-teker/prd-servis-tekeri-doner-100x35-mm,https://nalburtek.com/hirdavat-ve-nalbur
Sunta Vidası 3.5x20 (1000 Adet),N/A,312.0,312.0,"SV3520            312,00 TL            272,92 TL           -  +   PAKET        Sepete Ekle",/hirdavat-ve-nalbur/baglanti-elemanlari/vida-cesitleri/sunta-vidalari/prd-sunta-vidasi-pz2-3-5-x-20-1000-adet,https://nalburtek.com/hirdavat-ve-nalbur
Keser Halkası-Askısı,N/A,N/A,N/A,KA202               Sepete Ekle,/hirdavat-ve-nalbur/takim-cantasi-alet-askilari/civi-onlukleri/prd-keser-askisi-demir,https://nalburtek.com/hirdavat-ve-nalbur
Servis Tekeri Döner 125 mm,N/A,305.1,305.1,"STD125            305,10 TL            243,54 TL           -  +   ADET        Sepete Ekle",/hirdavat-ve-nalbur/teker-cesitleri/hafif-sanayi-teker/prd-servis-tekeri-doner-125x40-mm,https://nalburtek.com/hirdavat-ve-nalbur
Beyaz Çelik Civata DIN 933 8.8 - M8x20,N/A,2.51,2.51,"BC0820           2,51 TL           -  +   ADET        Sepete Ekle",/hirdavat-ve-nalbur/baglanti-elemanlari/civata-cesitleri/beyaz-civatalar/prd-beyaz-celik-civata-8-8-m8-x-20,https://nalburtek.com/hirdavat-ve-nalbur
Sunta Vidası 3.5x25 (1000 Adet),N/A,349.8,349.8,"SV3525            349,80 TL            313,87 TL           -  +   PAKET        Sepete Ekle",/hirdavat-ve-nalbur/baglanti-elemanlari/vida-cesitleri/sunta-vidalari/prd-sunta-vidasi-pz2-3-5-x-25-1000-adet,https://nalburtek.com/hirdavat-ve-nalbur
Servis Tekeri Döner 150 mm,N/A,718.2,718.2,"STD150            718,20 TL            575,10 TL           -  +   ADET        Sepete Ekle",/hirdavat-ve-nalbur/teker-cesitleri/hafif-sanayi-teker/prd-servis-tekeri-doner-150x45-mm,https://nalburtek.com/hirdavat-ve-nalbur
Beyaz Çelik Civata DIN 933 8.8 - M8x25,N/A,2.85,2.85,"BC0825           2,85 TL           -  +   ADET        Sepete Ekle",/hirdavat-ve-nalbur/baglanti-elemanlari/civata-cesitleri/beyaz-civatalar/prd-beyaz-celik-civata-8-8-m8-x-25,https://nalburtek.com/hirdavat-ve-nalbur
Beyaz Çelik Civata DIN 933 8.8 - M8x35,N/A,3.42,3.42,"BC0835           3,42 TL           -  +   ADET        Sepete Ekle",/hirdavat-ve-nalbur/baglanti-elemanlari/civata-cesitleri/beyaz-civatalar/prd-beyaz-celik-civata-8-8-m8-x-35,https://nalburtek.com/hirdavat-ve-nalbur
Sunta Vidası 3.5x30 (1000 Adet),N/A,366.6,366.6,"SV3530            366,60 TL            332,05 TL           -  +   PAKET        Sepete Ekle",/hirdavat-ve-nalbur/baglanti-elemanlari/vida-cesitleri/sunta-vidalari/prd-sunta-vidasi-pz2-3-5-x-30-1000-adet,https://nalburtek.com/hirdavat-ve-nalbur
Servis Tekeri Frenli Döner 80 mm,N/A,324.0,324.0,"STFD080            324,00 TL            253,80 TL           -  +   ADET        Sepete Ekle",/hirdavat-ve-nalbur/teker-cesitleri/hafif-sanayi-teker/prd-servis-tekeri-frenli-doner-80x30-mm,https://nalburtek.com/hirdavat-ve-nalbur
Beyaz Çelik Civata DIN 933 8.8 - M8x40,N/A,3.77,3.77,"BC0840           3,77 TL           -  +   ADET        Sepete Ekle",/hirdavat-ve-nalbur/baglanti-elemanlari/civata-cesitleri/beyaz-civatalar/prd-beyaz-celik-civata-8-8-m8-x-40,https://nalburtek.com/hirdavat-ve-nalbur
Servis Tekeri Frenli Döner 100 mm,N/A,353.7,353.7,"STFD100            353,70 TL            283,50 TL           -  +   ADET        Sepete Ekle",/hirdavat-ve-nalbur/teker-cesitleri/hafif-sanayi-teker/prd-servis-tekeri-frenli-doner-100x35-mm,https://nalburtek.com/hirdavat-ve-nalbur
Beyaz Çelik Civata DIN 933 8.8 - M8x45,N/A,4.13,4.13,"BC0845           4,13 TL           -  +   ADET        Sepete Ekle",/hirdavat-ve-nalbur/baglanti-elemanlari/civata-cesitleri/beyaz-civatalar/prd-beyaz-celik-civata-8-8-m8-x-45,https://nalburtek.com/hirdavat-ve-nalbur
Desa Üçlü Bahçe Seti Metal Kürek-Çapa-Tırmık,N/A,360.0,360.0,"BS0001            360,00 TL            300,00 TL           -  +   ADET        Sepete Ekle",/hirdavat-ve-nalbur/bahce-aletleri/capa-cesitleri/prd-uclu-bahce-seti-kurek-capa-tirmik,https://nalburtek.com/hirdavat-ve-nalbur
Sunta Vidası 3.5x35 (1000 Adet),N/A,417.84,417.84,"SV3535            417,84 TL            387,58 TL           -  +   PAKET        Sepete Ekle",/hirdavat-ve-nalbur/baglanti-elemanlari/vida-cesitleri/sunta-vidalari/prd-sunta-vidasi-pz2-3-5-x-35-1000-adet,https://nalburtek.com/hirdavat-ve-nalbur
Servis Tekeri Frenli Döner 125 mm,N/A,405.0,405.0,"STFD125            405,00 TL            318,60 TL           -  +   ADET        Sepete Ekle",/hirdavat-ve-nalbur/teker-cesitleri/hafif-sanayi-teker/prd-servis-tekeri-frenli-doner-125x40-mm,https://nalburtek.com/hirdavat-ve-nalbur
Beyaz Çelik Civata DIN 933 8.8 - M8x50,N/A,4.46,4.46,"BC0850           4,46 TL           -  +   ADET        Sepete Ekle",/hirdavat-ve-nalbur/baglanti-elemanlari/civata-cesitleri/beyaz-civatalar/prd-beyaz-celik-civata-8-8-m8-x-50,https://nalburtek.com/hirdavat-ve-nalbur
Düz Lama Bağlantı Sac Gönye 40x80mm,N/A,11.3,11.3,"DG4080           11,30 TL           -  +   ADET        Sepete Ekle",/hirdavat-ve-nalbur/baglanti-elemanlari/gonye-ve-kosebentler/prd-duz-gonye-40mm-x-80mm,https://nalburtek.com/hirdavat-ve-nalbur
Servis Tekeri Frenli Döner 150 mm,N/A,845.1,845.1,"STFD150            845,10 TL            675,00 TL           -  +   ADET        Sepete Ekle",/hirdavat-ve-nalbur/teker-cesitleri/hafif-sanayi-teker/prd-servis-tekeri-frenli-doner-150x45-mm,https://nalburtek.com/hirdavat-ve-nalbur
Beyaz Çelik Civata DIN 933 8.8 - M8x55,N/A,4.81,4.81,"BC0855           4,81 TL           -  +   ADET        Sepete Ekle",/hirdavat-ve-nalbur/baglanti-elemanlari/civata-cesitleri/beyaz-civatalar/prd-beyaz-celik-civata-8-8-m8-x-55,https://nalburtek.com/hirdavat-ve-nalbur
Beyaz Çelik Civata DIN 933 8.8 - M10x100,N/A,12.77,12.77,"BC10100           12,77 TL           -  +   ADET        Sepete Ekle",/hirdavat-ve-nalbur/baglanti-elemanlari/civata-cesitleri/beyaz-civatalar/prd-beyaz-celik-civata-8-8-m10-x-100,https://nalburtek.com/hirdavat-ve-nalbur
Sunta Vidası 3.5x40 (500 Adet),N/A,257.4,257.4,"SV3540            257,40 TL            213,80 TL           -  +   PAKET        Sepete Ekle",/hirdavat-ve-nalbur/baglanti-elemanlari/vida-cesitleri/sunta-vidalari/prd-sunta-vidasi-pz2-3-5-x-40-500-adet,https://nalburtek.com/hirdavat-ve-nalbur
Beyaz Çelik Civata DIN 933 8.8 - M8x60,N/A,5.17,5.17,"BC0860           5,17 TL           -  +   ADET        Sepete Ekle",/hirdavat-ve-nalbur/baglanti-elemanlari/civata-cesitleri/beyaz-civatalar/prd-beyaz-celik-civata-8-8-m8-x-60,https://nalburtek.com/hirdavat-ve-nalbur
Servis Tekeri Sabit 80 mm,N/A,243.0,243.0,"STS080            243,00 TL            167,40 TL           -  +   ADET        Sepete Ekle",/hirdavat-ve-nalbur/teker-cesitleri/hafif-sanayi-teker/prd-servis-tekeri-sabit-80x30-mm,https://nalburtek.com/hirdavat-ve-nalbur
Beyaz Çelik Civata DIN 933 8.8 - M8x65,N/A,5.55,5.55,"BC0865           5,55 TL           -  +   ADET        Sepete Ekle",/hirdavat-ve-nalbur/baglanti-elemanlari/civata-cesitleri/beyaz-civatalar/prd-beyaz-celik-civata-8-8-m8-x-65,https://nalburtek.com/hirdavat-ve-nalbur
Sunta Vidası 3.5x45 (500 Adet),N/A,280.5,280.5,"SV3545            280,50 TL            238,84 TL           -  +   PAKET        Sepete Ekle",/hirdavat-ve-nalbur/baglanti-elemanlari/vida-cesitleri/sunta-vidalari/prd-sunta-vidasi-pz2-3-5-x-45-500-adet,https://nalburtek.com/hirdavat-ve-nalbur
Servis Tekeri Sabit 100 mm,N/A,216.0,216.0,"STS100            216,00 TL            180,90 TL           -  +   ADET        Sepete Ekle",/hirdavat-ve-nalbur/teker-cesitleri/hafif-sanayi-teker/prd-servis-tekeri-sabit-100x35-mm,https://nalburtek.com/hirdavat-ve-nalbur
Beyaz Çelik Civata DIN 933 8.8 - M8x70,N/A,5.93,5.93,"BC0870           5,93 TL           -  +   ADET        Sepete Ekle",/hirdavat-ve-nalbur/baglanti-elemanlari/civata-cesitleri/beyaz-civatalar/prd-beyaz-celik-civata-8-8-m8-x-70,https://nalburtek.com/hirdavat-ve-nalbur
Sunta Vidası 3.5x50 (500 Adet),N/A,299.4,299.4,"SV3550            299,40 TL            259,27 TL           -  +   PAKET        Sepete Ekle",/hirdavat-ve-nalbur/baglanti-elemanlari/vida-cesitleri/sunta-vidalari/prd-sunta-vidasi-pz2-3-5-x-50-500-adet,https://nalburtek.com/hirdavat-ve-nalbur
Servis Tekeri Sabit 125 mm,N/A,261.9,261.9,"STS125            261,90 TL            213,30 TL           -  +   ADET        Sepete Ekle",/hirdavat-ve-nalbur/teker-cesitleri/hafif-sanayi-teker/prd-servis-tekeri-sabit-125x40-mm,https://nalburtek.com/hirdavat-ve-nalbur
Beyaz Çelik Civata DIN 933 8.8 - M8x75,N/A,6.33,6.33,"BC0875           6,33 TL           -  +   ADET        Sepete Ekle",/hirdavat-ve-nalbur/baglanti-elemanlari/civata-cesitleri/beyaz-civatalar/prd-beyaz-celik-civata-8-8-m8-x-75,https://nalburtek.com/hirdavat-ve-nalbur
Altıköşe Beyaz Çelik Somun DIN934 M5,N/A,0.36,0.36,"BÇS05           0,36 TL           -  +   ADET        Sepete Ekle",/hirdavat-ve-nalbur/baglanti-elemanlari/somun-cesitleri/prd-beyaz-celik-somun-din934-m5,https://nalburtek.com/hirdavat-ve-nalbur
Servis Tekeri Sabit 150 mm,N/A,648.0,648.0,"STS150            648,00 TL            529,20 TL           -  +   ADET        Sepete Ekle",/hirdavat-ve-nalbur/teker-cesitleri/hafif-sanayi-teker/prd-servis-tekeri-sabit-150x45-mm,https://nalburtek.com/hirdavat-ve-nalbur
Altıköşe Beyaz Çelik Somun DIN934 M6,N/A,0.64,0.64,"BÇS06           0,64 TL           -  +   ADET        Sepete Ekle",/hirdavat-ve-nalbur/baglanti-elemanlari/somun-cesitleri/prd-beyaz-celik-somun-din934-m6,https://nalburtek.com/hirdavat-ve-nalbur
Tırmık Sapı Tornalı,N/A,240.0,240.0,"SP6254            240,00 TL            192,00 TL           -  +   ADET        Sepete Ekle",/hirdavat-ve-nalbur/bahce-aletleri/tirmik-cesitleri/prd-tirmik-sapi,https://nalburtek.com/hirdavat-ve-nalbur
